"","xbin","max.vai","zbin","lidar.pulses","bin.hits","sky.hits","can.hits","mean.ht","sd.ht","max.ht","Freq","vai","sum.vai.by.xbin","vai_z","mean.leaf.ht.unadj","mean.leaf.ht.by.xbin","std.bin.pre","std.bin.num","std.bin","max.vai.z"
"213",10,2.15745543502238,21,0,0,0,0,0,0,0,1,0,8.07919922387283,0,34.8522344793256,4.31382288189434,0,65.799745366067,8.14433999493893,4
"214",10,2.15745543502238,3,437,76,86,350,3.46452,2.42124985210195,14.725,1,1.72226921757336,8.07919922387283,5.16680765272008,34.8522344793256,4.31382288189434,2.97286153759332,65.799745366067,8.14433999493893,4
"215",10,2.15745543502238,4,437,108,86,350,3.46452,2.42124985210195,14.725,1,2.15745543502238,8.07919922387283,8.62982174008953,34.8522344793256,4.31382288189434,0.21247656961705,65.799745366067,8.14433999493893,4
"216",10,2.15745543502238,5,437,58,86,350,3.46452,2.42124985210195,14.725,1,1.42820635690715,8.07919922387283,7.14103178453573,34.8522344793256,4.31382288189434,0.672455306311558,65.799745366067,8.14433999493893,4
"217",10,2.15745543502238,6,437,12,86,350,3.46452,2.42124985210195,14.725,1,0.390573450122232,8.07919922387283,2.34344070073339,34.8522344793256,4.31382288189434,1.1104758062433,65.799745366067,8.14433999493893,4
"218",10,2.15745543502238,7,437,5,86,350,3.46452,2.42124985210195,14.725,1,0.172095051813375,8.07919922387283,1.20466536269363,34.8522344793256,4.31382288189434,1.24176002256683,65.799745366067,8.14433999493893,4
"219",10,2.15745543502238,8,0,0,0,0,0,0,0,1,0,8.07919922387283,0,34.8522344793256,4.31382288189434,0,65.799745366067,8.14433999493893,4
"220",10,2.15745543502238,9,0,0,0,0,0,0,0,1,0,8.07919922387283,0,34.8522344793256,4.31382288189434,0,65.799745366067,8.14433999493893,4
"221",11,4.26492673860777,0,0,0,0,0,0,0,0,1,0,5.03517951718898,0,22.3151338780384,4.43184474393803,0,7.99787686638023,1.58839954743962,4
"222",11,4.26492673860777,1,0,0,0,0,0,0,0,1,0,5.03517951718898,0,22.3151338780384,4.43184474393803,0,7.99787686638023,1.58839954743962,4
"223",11,4.26492673860777,10,0,0,0,0,0,0,0,1,0,5.03517951718898,0,22.3151338780384,4.43184474393803,0,7.99787686638023,1.58839954743962,4
"224",11,4.26492673860777,11,0,0,0,0,0,0,0,1,0,5.03517951718898,0,22.3151338780384,4.43184474393803,0,7.99787686638023,1.58839954743962,4
"225",11,4.26492673860777,12,0,0,0,0,0,0,0,1,0,5.03517951718898,0,22.3151338780384,4.43184474393803,0,7.99787686638023,1.58839954743962,4
"226",11,4.26492673860777,13,0,0,0,0,0,0,0,1,0,5.03517951718898,0,22.3151338780384,4.43184474393803,0,7.99787686638023,1.58839954743962,4
"227",11,4.26492673860777,14,0,0,0,0,0,0,0,1,0,5.03517951718898,0,22.3151338780384,4.43184474393803,0,7.99787686638023,1.58839954743962,4
"228",11,4.26492673860777,15,0,0,0,0,0,0,0,1,0,5.03517951718898,0,22.3151338780384,4.43184474393803,0,7.99787686638023,1.58839954743962,4
"229",11,4.26492673860777,16,0,0,0,0,0,0,0,1,0,5.03517951718898,0,22.3151338780384,4.43184474393803,0,7.99787686638023,1.58839954743962,4
"230",11,4.26492673860777,17,0,0,0,0,0,0,0,1,0,5.03517951718898,0,22.3151338780384,4.43184474393803,0,7.99787686638023,1.58839954743962,4
"231",11,4.26492673860777,18,0,0,0,0,0,0,0,1,0,5.03517951718898,0,22.3151338780384,4.43184474393803,0,7.99787686638023,1.58839954743962,4
"232",11,4.26492673860777,19,0,0,0,0,0,0,0,1,0,5.03517951718898,0,22.3151338780384,4.43184474393803,0,7.99787686638023,1.58839954743962,4
"233",11,4.26492673860777,2,0,0,0,0,0,0,0,1,0,5.03517951718898,0,22.3151338780384,4.43184474393803,0,7.99787686638023,1.58839954743962,4
"234",11,4.26492673860777,20,0,0,0,0,0,0,0,1,0,5.03517951718898,0,22.3151338780384,4.43184474393803,0,7.99787686638023,1.58839954743962,4
"235",11,4.26492673860777,21,0,0,0,0,0,0,0,1,0,5.03517951718898,0,22.3151338780384,4.43184474393803,0,7.99787686638023,1.58839954743962,4
"236",11,4.26492673860777,3,0,0,0,0,0,0,0,1,0,5.03517951718898,0,22.3151338780384,4.43184474393803,0,7.99787686638023,1.58839954743962,4
"237",11,4.26492673860777,4,357,338,0,357,3.66359943977591,0.786040592984809,8.31,1,4.26492673860777,5.03517951718898,17.0597069544311,22.3151338780384,4.43184474393803,0.795365687918872,7.99787686638023,1.58839954743962,4
"238",11,4.26492673860777,5,357,10,0,357,3.66359943977591,0.786040592984809,8.31,1,0.397683349403045,5.03517951718898,1.98841674701523,22.3151338780384,4.43184474393803,0.128372342268586,7.99787686638023,1.58839954743962,4
"239",11,4.26492673860777,6,0,0,0,0,0,0,0,1,0,5.03517951718898,0,22.3151338780384,4.43184474393803,0,7.99787686638023,1.58839954743962,4
"240",11,4.26492673860777,7,0,0,0,0,0,0,0,1,0,5.03517951718898,0,22.3151338780384,4.43184474393803,0,7.99787686638023,1.58839954743962,4
"241",11,4.26492673860777,8,357,2,0,357,3.66359943977591,0.786040592984809,8.31,1,0.0861146860113855,5.03517951718898,0.688917488091084,22.3151338780384,4.43184474393803,1.09638909765043,7.99787686638023,1.58839954743962,4
"242",11,4.26492673860777,9,357,7,0,357,3.66359943977591,0.786040592984809,8.31,1,0.286454743166776,5.03517951718898,2.57809268850098,22.3151338780384,4.43184474393803,5.97774973854234,7.99787686638023,1.58839954743962,4
"243",12,2.87579751114036,0,0,0,0,0,0,0,0,1,0,8.13463839597,0,35.5195093050163,4.36645214895024,0,66.6463699284498,8.19291118846381,2
"244",12,2.87579751114036,1,0,0,0,0,0,0,0,1,0,8.13463839597,0,35.5195093050163,4.36645214895024,0,66.6463699284498,8.19291118846381,2
"245",12,2.87579751114036,10,0,0,0,0,0,0,0,1,0,8.13463839597,0,35.5195093050163,4.36645214895024,0,66.6463699284498,8.19291118846381,2
"246",12,2.87579751114036,11,0,0,0,0,0,0,0,1,0,8.13463839597,0,35.5195093050163,4.36645214895024,0,66.6463699284498,8.19291118846381,2
"247",12,2.87579751114036,12,0,0,0,0,0,0,0,1,0,8.13463839597,0,35.5195093050163,4.36645214895024,0,66.6463699284498,8.19291118846381,2
"248",12,2.87579751114036,13,0,0,0,0,0,0,0,1,0,8.13463839597,0,35.5195093050163,4.36645214895024,0,66.6463699284498,8.19291118846381,2
"249",12,2.87579751114036,14,0,0,0,0,0,0,0,1,0,8.13463839597,0,35.5195093050163,4.36645214895024,0,66.6463699284498,8.19291118846381,2
"250",12,2.87579751114036,15,357,1,23,334,3.75436526946108,2.72036911768382,14.139,1,0.0435207909039383,8.13463839597,0.652811863559074,35.5195093050163,4.36645214895024,4.92099766183152,66.6463699284498,8.19291118846381,2
"251",12,2.87579751114036,16,0,0,0,0,0,0,0,1,0,8.13463839597,0,35.5195093050163,4.36645214895024,0,66.6463699284498,8.19291118846381,2
"252",12,2.87579751114036,17,0,0,0,0,0,0,0,1,0,8.13463839597,0,35.5195093050163,4.36645214895024,0,66.6463699284498,8.19291118846381,2
"253",12,2.87579751114036,18,0,0,0,0,0,0,0,1,0,8.13463839597,0,35.5195093050163,4.36645214895024,0,66.6463699284498,8.19291118846381,2
"254",12,2.87579751114036,19,0,0,0,0,0,0,0,1,0,8.13463839597,0,35.5195093050163,4.36645214895024,0,66.6463699284498,8.19291118846381,2
"255",12,2.87579751114036,2,357,146,23,334,3.75436526946108,2.72036911768382,14.139,1,2.87579751114036,8.13463839597,5.75159502228073,35.5195093050163,4.36645214895024,16.104741486921,66.6463699284498,8.19291118846381,2
"256",12,2.87579751114036,20,0,0,0,0,0,0,0,1,0,8.13463839597,0,35.5195093050163,4.36645214895024,0,66.6463699284498,8.19291118846381,2
"257",12,2.87579751114036,21,0,0,0,0,0,0,0,1,0,8.13463839597,0,35.5195093050163,4.36645214895024,0,66.6463699284498,8.19291118846381,2
"258",12,2.87579751114036,3,357,61,23,334,3.75436526946108,2.72036911768382,14.139,1,1.70195216285638,8.13463839597,5.10585648856915,35.5195093050163,4.36645214895024,3.17787056997422,66.6463699284498,8.19291118846381,2
"259",12,2.87579751114036,4,357,47,23,334,3.75436526946108,2.72036911768382,14.139,1,1.41995681379143,8.13463839597,5.67982725516573,35.5195093050163,4.36645214895024,0.190681992653701,66.6463699284498,8.19291118846381,2
"260",12,2.87579751114036,5,357,3,23,334,3.75436526946108,2.72036911768382,14.139,1,0.127820345014815,8.13463839597,0.639101725074077,35.5195093050163,4.36645214895024,0.0513048981496477,66.6463699284498,8.19291118846381,2
"261",12,2.87579751114036,6,0,0,0,0,0,0,0,1,0,8.13463839597,0,35.5195093050163,4.36645214895024,0,66.6463699284498,8.19291118846381,2
"262",12,2.87579751114036,7,0,0,0,0,0,0,0,1,0,8.13463839597,0,35.5195093050163,4.36645214895024,0,66.6463699284498,8.19291118846381,2
"263",12,2.87579751114036,8,0,0,0,0,0,0,0,1,0,8.13463839597,0,35.5195093050163,4.36645214895024,0,66.6463699284498,8.19291118846381,2
"264",12,2.87579751114036,9,357,76,23,334,3.75436526946108,2.72036911768382,14.139,1,1.96559077226306,8.13463839597,17.6903169503676,35.5195093050163,4.36645214895024,42.2007733189197,66.6463699284498,8.19291118846381,2
"265",13,2.71262534791383,0,0,0,0,0,0,0,0,1,0,9.14154773454113,0,44.8935287723967,4.91093303629182,0,89.5006281648605,9.79053337179265,4
"266",13,2.71262534791383,1,0,0,0,0,0,0,0,1,0,9.14154773454113,0,44.8935287723967,4.91093303629182,0,89.5006281648605,9.79053337179265,4
"267",13,2.71262534791383,10,357,7,0,357,4.08140336134454,2.70676111018854,15.403,1,0.286454743166776,9.14154773454113,2.86454743166776,44.8935287723967,4.91093303629182,7.41877754502002,89.5006281648605,9.79053337179265,4
"268",13,2.71262534791383,11,357,2,0,357,4.08140336134454,2.70676111018854,15.403,1,0.0861146860113855,9.14154773454113,0.94726154612524,44.8935287723967,4.91093303629182,3.19285152103598,89.5006281648605,9.79053337179265,4
"269",13,2.71262534791383,12,0,0,0,0,0,0,0,1,0,9.14154773454113,0,44.8935287723967,4.91093303629182,0,89.5006281648605,9.79053337179265,4
"270",13,2.71262534791383,13,357,2,0,357,4.08140336134454,2.70676111018854,15.403,1,0.0861146860113855,9.14154773454113,1.11949091814801,44.8935287723967,4.91093303629182,5.63474262380964,89.5006281648605,9.79053337179265,4
"271",13,2.71262534791383,14,0,0,0,0,0,0,0,1,0,9.14154773454113,0,44.8935287723967,4.91093303629182,0,89.5006281648605,9.79053337179265,4
"272",13,2.71262534791383,15,0,0,0,0,0,0,0,1,0,9.14154773454113,0,44.8935287723967,4.91093303629182,0,89.5006281648605,9.79053337179265,4
"273",13,2.71262534791383,16,357,4,0,357,4.08140336134454,2.70676111018854,15.403,1,0.16867405826098,9.14154773454113,2.69878493217567,44.8935287723967,4.91093303629182,20.7414114250317,89.5006281648605,9.79053337179265,4
"274",13,2.71262534791383,17,0,0,0,0,0,0,0,1,0,9.14154773454113,0,44.8935287723967,4.91093303629182,0,89.5006281648605,9.79053337179265,4
"275",13,2.71262534791383,18,0,0,0,0,0,0,0,1,0,9.14154773454113,0,44.8935287723967,4.91093303629182,0,89.5006281648605,9.79053337179265,4
"276",13,2.71262534791383,19,0,0,0,0,0,0,0,1,0,9.14154773454113,0,44.8935287723967,4.91093303629182,0,89.5006281648605,9.79053337179265,4
"277",13,2.71262534791383,2,357,62,0,357,4.08140336134454,2.70676111018854,15.403,1,1.72065142683067,9.14154773454113,3.44130285366134,44.8935287723967,4.91093303629182,14.5799934493895,89.5006281648605,9.79053337179265,4
"278",13,2.71262534791383,20,0,0,0,0,0,0,0,1,0,9.14154773454113,0,44.8935287723967,4.91093303629182,0,89.5006281648605,9.79053337179265,4
"279",13,2.71262534791383,21,0,0,0,0,0,0,0,1,0,9.14154773454113,0,44.8935287723967,4.91093303629182,0,89.5006281648605,9.79053337179265,4
"280",13,2.71262534791383,3,357,87,0,357,4.08140336134454,2.70676111018854,15.403,1,2.13898651052059,9.14154773454113,6.41695953156176,44.8935287723967,4.91093303629182,7.8108623239398,89.5006281648605,9.79053337179265,4
"281",13,2.71262534791383,4,357,131,0,357,4.08140336134454,2.70676111018854,15.403,1,2.71262534791383,9.14154773454113,10.8505013916553,44.8935287723967,4.91093303629182,2.25093379187188,89.5006281648605,9.79053337179265,4
"282",13,2.71262534791383,5,357,4,0,357,4.08140336134454,2.70676111018854,15.403,1,0.16867405826098,9.14154773454113,0.843370291304898,44.8935287723967,4.91093303629182,0.00133807848903683,89.5006281648605,9.79053337179265,4
"283",13,2.71262534791383,6,0,0,0,0,0,0,0,1,0,9.14154773454113,0,44.8935287723967,4.91093303629182,0,89.5006281648605,9.79053337179265,4
"284",13,2.71262534791383,7,0,0,0,0,0,0,0,1,0,9.14154773454113,0,44.8935287723967,4.91093303629182,0,89.5006281648605,9.79053337179265,4
"285",13,2.71262534791383,8,357,6,0,357,4.08140336134454,2.70676111018854,15.403,1,0.247960081984177,9.14154773454113,1.98368065587342,44.8935287723967,4.91093303629182,2.36611809608798,89.5006281648605,9.79053337179265,4
"286",13,2.71262534791383,9,357,52,0,357,4.08140336134454,2.70676111018854,15.403,1,1.52529213558037,9.14154773454113,13.7276292202233,44.8935287723967,4.91093303629182,25.503599310185,89.5006281648605,9.79053337179265,4
"287",14,2.55133940405966,0,0,0,0,0,0,0,0,1,0,5.14318792763903,0,30.2954854578787,5.89040997220294,0,62.9303414042701,12.2356682838844,4
"288",14,2.55133940405966,1,0,0,0,0,0,0,0,1,0,5.14318792763903,0,30.2954854578787,5.89040997220294,0,62.9303414042701,12.2356682838844,4
"289",14,2.55133940405966,10,0,0,0,0,0,0,0,1,0,5.14318792763903,0,30.2954854578787,5.89040997220294,0,62.9303414042701,12.2356682838844,4
"290",14,2.55133940405966,11,0,0,0,0,0,0,0,1,0,5.14318792763903,0,30.2954854578787,5.89040997220294,0,62.9303414042701,12.2356682838844,4
"291",14,2.55133940405966,12,0,0,0,0,0,0,0,1,0,5.14318792763903,0,30.2954854578787,5.89040997220294,0,62.9303414042701,12.2356682838844,4
"292",14,2.55133940405966,13,0,0,0,0,0,0,0,1,0,5.14318792763903,0,30.2954854578787,5.89040997220294,0,62.9303414042701,12.2356682838844,4
"293",14,2.55133940405966,14,0,0,0,0,0,0,0,1,0,5.14318792763903,0,30.2954854578787,5.89040997220294,0,62.9303414042701,12.2356682838844,4
"294",14,2.55133940405966,15,356,17,164,192,4.74413541666667,3.23149801263285,14.942,1,0.636953222694153,5.14318792763903,9.55429834041229,30.2954854578787,5.89040997220294,52.8573278148414,62.9303414042701,12.2356682838844,4
"295",14,2.55133940405966,16,0,0,0,0,0,0,0,1,0,5.14318792763903,0,30.2954854578787,5.89040997220294,0,62.9303414042701,12.2356682838844,4
"296",14,2.55133940405966,17,0,0,0,0,0,0,0,1,0,5.14318792763903,0,30.2954854578787,5.89040997220294,0,62.9303414042701,12.2356682838844,4
"297",14,2.55133940405966,18,0,0,0,0,0,0,0,1,0,5.14318792763903,0,30.2954854578787,5.89040997220294,0,62.9303414042701,12.2356682838844,4
"298",14,2.55133940405966,19,0,0,0,0,0,0,0,1,0,5.14318792763903,0,30.2954854578787,5.89040997220294,0,62.9303414042701,12.2356682838844,4
"299",14,2.55133940405966,2,0,0,0,0,0,0,0,1,0,5.14318792763903,0,30.2954854578787,5.89040997220294,0,62.9303414042701,12.2356682838844,4
"300",14,2.55133940405966,20,0,0,0,0,0,0,0,1,0,5.14318792763903,0,30.2954854578787,5.89040997220294,0,62.9303414042701,12.2356682838844,4
"301",14,2.55133940405966,21,0,0,0,0,0,0,0,1,0,5.14318792763903,0,30.2954854578787,5.89040997220294,0,62.9303414042701,12.2356682838844,4
"302",14,2.55133940405966,3,0,0,0,0,0,0,0,1,0,5.14318792763903,0,30.2954854578787,5.89040997220294,0,62.9303414042701,12.2356682838844,4
"303",14,2.55133940405966,4,356,117,164,192,4.74413541666667,3.23149801263285,14.942,1,2.55133940405966,5.14318792763903,10.2053576162386,30.2954854578787,5.89040997220294,9.11759371179535,62.9303414042701,12.2356682838844,4
"304",14,2.55133940405966,5,356,37,164,192,4.74413541666667,3.23149801263285,14.942,1,1.19354230408351,5.14318792763903,5.96771152041757,30.2954854578787,5.89040997220294,0.946276047790333,62.9303414042701,12.2356682838844,4
"305",14,2.55133940405966,6,356,21,164,192,4.74413541666667,3.23149801263285,14.942,1,0.761352996801708,5.14318792763903,4.56811798081025,30.2954854578787,5.89040997220294,0.00914382984301651,62.9303414042701,12.2356682838844,4
"306",14,2.55133940405966,7,0,0,0,0,0,0,0,1,0,5.14318792763903,0,30.2954854578787,5.89040997220294,0,62.9303414042701,12.2356682838844,4
"307",14,2.55133940405966,8,0,0,0,0,0,0,0,1,0,5.14318792763903,0,30.2954854578787,5.89040997220294,0,62.9303414042701,12.2356682838844,4
"308",14,2.55133940405966,9,0,0,0,0,0,0,0,1,0,5.14318792763903,0,30.2954854578787,5.89040997220294,0,62.9303414042701,12.2356682838844,4
"309",15,2.47203312829521,0,0,0,0,0,0,0,0,1,0,6.49457676034258,0,35.155643455829,5.41307690294735,0,35.75954305655,5.50606211553403,4
"310",15,2.47203312829521,1,0,0,0,0,0,0,0,1,0,6.49457676034258,0,35.155643455829,5.41307690294735,0,35.75954305655,5.50606211553403,4
"311",15,2.47203312829521,10,0,0,0,0,0,0,0,1,0,6.49457676034258,0,35.155643455829,5.41307690294735,0,35.75954305655,5.50606211553403,4
"312",15,2.47203312829521,11,0,0,0,0,0,0,0,1,0,6.49457676034258,0,35.155643455829,5.41307690294735,0,35.75954305655,5.50606211553403,4
"313",15,2.47203312829521,12,0,0,0,0,0,0,0,1,0,6.49457676034258,0,35.155643455829,5.41307690294735,0,35.75954305655,5.50606211553403,4
"314",15,2.47203312829521,13,0,0,0,0,0,0,0,1,0,6.49457676034258,0,35.155643455829,5.41307690294735,0,35.75954305655,5.50606211553403,4
"315",15,2.47203312829521,14,0,0,0,0,0,0,0,1,0,6.49457676034258,0,35.155643455829,5.41307690294735,0,35.75954305655,5.50606211553403,4
"316",15,2.47203312829521,15,357,4,98,259,4.72967567567568,1.83450160390121,15.85,1,0.16867405826098,6.49457676034258,2.53011087391469,35.155643455829,5.41307690294735,15.5026799551445,35.75954305655,5.50606211553403,4
"317",15,2.47203312829521,16,357,3,98,259,4.72967567567568,1.83450160390121,15.85,1,0.127820345014815,6.49457676034258,2.04512552023705,35.155643455829,5.41307690294735,14.3264801458078,35.75954305655,5.50606211553403,4
"318",15,2.47203312829521,17,0,0,0,0,0,0,0,1,0,6.49457676034258,0,35.155643455829,5.41307690294735,0,35.75954305655,5.50606211553403,4
"319",15,2.47203312829521,18,0,0,0,0,0,0,0,1,0,6.49457676034258,0,35.155643455829,5.41307690294735,0,35.75954305655,5.50606211553403,4
"320",15,2.47203312829521,19,0,0,0,0,0,0,0,1,0,6.49457676034258,0,35.155643455829,5.41307690294735,0,35.75954305655,5.50606211553403,4
"321",15,2.47203312829521,2,0,0,0,0,0,0,0,1,0,6.49457676034258,0,35.155643455829,5.41307690294735,0,35.75954305655,5.50606211553403,4
"322",15,2.47203312829521,20,0,0,0,0,0,0,0,1,0,6.49457676034258,0,35.155643455829,5.41307690294735,0,35.75954305655,5.50606211553403,4
"323",15,2.47203312829521,21,0,0,0,0,0,0,0,1,0,6.49457676034258,0,35.155643455829,5.41307690294735,0,35.75954305655,5.50606211553403,4
"324",15,2.47203312829521,3,0,0,0,0,0,0,0,1,0,6.49457676034258,0,35.155643455829,5.41307690294735,0,35.75954305655,5.50606211553403,4
"325",15,2.47203312829521,4,357,111,98,259,4.72967567567568,1.83450160390121,15.85,1,2.47203312829521,6.49457676034258,9.88813251318084,35.155643455829,5.41307690294735,4.93612196689329,35.75954305655,5.50606211553403,4
"326",15,2.47203312829521,5,357,59,98,259,4.72967567567568,1.83450160390121,15.85,1,1.66402082413299,6.49457676034258,8.32010412066496,35.155643455829,5.41307690294735,0.283936079448076,35.75954305655,5.50606211553403,4
"327",15,2.47203312829521,6,357,82,98,259,4.72967567567568,1.83450160390121,15.85,1,2.06202840463858,6.49457676034258,12.3721704278315,35.155643455829,5.41307690294735,0.710324909256286,35.75954305655,5.50606211553403,4
"328",15,2.47203312829521,7,0,0,0,0,0,0,0,1,0,6.49457676034258,0,35.155643455829,5.41307690294735,0,35.75954305655,5.50606211553403,4
"329",15,2.47203312829521,8,0,0,0,0,0,0,0,1,0,6.49457676034258,0,35.155643455829,5.41307690294735,0,35.75954305655,5.50606211553403,4
"330",15,2.47203312829521,9,0,0,0,0,0,0,0,1,0,6.49457676034258,0,35.155643455829,5.41307690294735,0,35.75954305655,5.50606211553403,4
"331",16,2.67833033942467,0,0,0,0,0,0,0,0,1,0,5.9427346499339,0,24.2507794024618,4.08074410704701,0,4.83807555898227,0.814116033102047,5
"332",16,2.67833033942467,1,0,0,0,0,0,0,0,1,0,5.9427346499339,0,24.2507794024618,4.08074410704701,0,4.83807555898227,0.814116033102047,5
"333",16,2.67833033942467,10,0,0,0,0,0,0,0,1,0,5.9427346499339,0,24.2507794024618,4.08074410704701,0,4.83807555898227,0.814116033102047,5
"334",16,2.67833033942467,11,0,0,0,0,0,0,0,1,0,5.9427346499339,0,24.2507794024618,4.08074410704701,0,4.83807555898227,0.814116033102047,5
"335",16,2.67833033942467,12,0,0,0,0,0,0,0,1,0,5.9427346499339,0,24.2507794024618,4.08074410704701,0,4.83807555898227,0.814116033102047,5
"336",16,2.67833033942467,13,0,0,0,0,0,0,0,1,0,5.9427346499339,0,24.2507794024618,4.08074410704701,0,4.83807555898227,0.814116033102047,5
"337",16,2.67833033942467,14,0,0,0,0,0,0,0,1,0,5.9427346499339,0,24.2507794024618,4.08074410704701,0,4.83807555898227,0.814116033102047,5
"338",16,2.67833033942467,15,0,0,0,0,0,0,0,1,0,5.9427346499339,0,24.2507794024618,4.08074410704701,0,4.83807555898227,0.814116033102047,5
"339",16,2.67833033942467,16,0,0,0,0,0,0,0,1,0,5.9427346499339,0,24.2507794024618,4.08074410704701,0,4.83807555898227,0.814116033102047,5
"340",16,2.67833033942467,17,0,0,0,0,0,0,0,1,0,5.9427346499339,0,24.2507794024618,4.08074410704701,0,4.83807555898227,0.814116033102047,5
"341",16,2.67833033942467,18,0,0,0,0,0,0,0,1,0,5.9427346499339,0,24.2507794024618,4.08074410704701,0,4.83807555898227,0.814116033102047,5
"342",16,2.67833033942467,19,0,0,0,0,0,0,0,1,0,5.9427346499339,0,24.2507794024618,4.08074410704701,0,4.83807555898227,0.814116033102047,5
"343",16,2.67833033942467,2,0,0,0,0,0,0,0,1,0,5.9427346499339,0,24.2507794024618,4.08074410704701,0,4.83807555898227,0.814116033102047,5
"344",16,2.67833033942467,20,0,0,0,0,0,0,0,1,0,5.9427346499339,0,24.2507794024618,4.08074410704701,0,4.83807555898227,0.814116033102047,5
"345",16,2.67833033942467,21,0,0,0,0,0,0,0,1,0,5.9427346499339,0,24.2507794024618,4.08074410704701,0,4.83807555898227,0.814116033102047,5
"346",16,2.67833033942467,3,357,91,106,251,3.63269721115538,0.731265262372138,4.656,1,2.19848953669845,5.9427346499339,6.59546861009534,24.2507794024618,4.08074410704701,2.56785298186157,4.83807555898227,0.814116033102047,5
"347",16,2.67833033942467,4,357,32,106,251,3.63269721115538,0.731265262372138,4.656,1,1.06591477381078,5.9427346499339,4.26365909524313,24.2507794024618,4.08074410704701,0.00694934949553908,4.83807555898227,0.814116033102047,5
"348",16,2.67833033942467,5,357,128,106,251,3.63269721115538,0.731265262372138,4.656,1,2.67833033942467,5.9427346499339,13.3916516971234,24.2507794024618,4.08074410704701,2.26327322762516,4.83807555898227,0.814116033102047,5
"349",16,2.67833033942467,6,0,0,0,0,0,0,0,1,0,5.9427346499339,0,24.2507794024618,4.08074410704701,0,4.83807555898227,0.814116033102047,5
"350",16,2.67833033942467,7,0,0,0,0,0,0,0,1,0,5.9427346499339,0,24.2507794024618,4.08074410704701,0,4.83807555898227,0.814116033102047,5
"351",16,2.67833033942467,8,0,0,0,0,0,0,0,1,0,5.9427346499339,0,24.2507794024618,4.08074410704701,0,4.83807555898227,0.814116033102047,5
"352",16,2.67833033942467,9,0,0,0,0,0,0,0,1,0,5.9427346499339,0,24.2507794024618,4.08074410704701,0,4.83807555898227,0.814116033102047,5
"353",17,2.63577598994526,0,0,0,0,0,0,0,0,1,0,5.07000070312756,0,19.9824287136777,3.94130689199925,0,7.29471422344973,1.43879945005724,3
"354",17,2.63577598994526,1,0,0,0,0,0,0,0,1,0,5.07000070312756,0,19.9824287136777,3.94130689199925,0,7.29471422344973,1.43879945005724,3
"355",17,2.63577598994526,10,0,0,0,0,0,0,0,1,0,5.07000070312756,0,19.9824287136777,3.94130689199925,0,7.29471422344973,1.43879945005724,3
"356",17,2.63577598994526,11,0,0,0,0,0,0,0,1,0,5.07000070312756,0,19.9824287136777,3.94130689199925,0,7.29471422344973,1.43879945005724,3
"357",17,2.63577598994526,12,0,0,0,0,0,0,0,1,0,5.07000070312756,0,19.9824287136777,3.94130689199925,0,7.29471422344973,1.43879945005724,3
"358",17,2.63577598994526,13,0,0,0,0,0,0,0,1,0,5.07000070312756,0,19.9824287136777,3.94130689199925,0,7.29471422344973,1.43879945005724,3
"359",17,2.63577598994526,14,0,0,0,0,0,0,0,1,0,5.07000070312756,0,19.9824287136777,3.94130689199925,0,7.29471422344973,1.43879945005724,3
"360",17,2.63577598994526,15,0,0,0,0,0,0,0,1,0,5.07000070312756,0,19.9824287136777,3.94130689199925,0,7.29471422344973,1.43879945005724,3
"361",17,2.63577598994526,16,0,0,0,0,0,0,0,1,0,5.07000070312756,0,19.9824287136777,3.94130689199925,0,7.29471422344973,1.43879945005724,3
"362",17,2.63577598994526,17,0,0,0,0,0,0,0,1,0,5.07000070312756,0,19.9824287136777,3.94130689199925,0,7.29471422344973,1.43879945005724,3
"363",17,2.63577598994526,18,0,0,0,0,0,0,0,1,0,5.07000070312756,0,19.9824287136777,3.94130689199925,0,7.29471422344973,1.43879945005724,3
"364",17,2.63577598994526,19,0,0,0,0,0,0,0,1,0,5.07000070312756,0,19.9824287136777,3.94130689199925,0,7.29471422344973,1.43879945005724,3
"365",17,2.63577598994526,2,0,0,0,0,0,0,0,1,0,5.07000070312756,0,19.9824287136777,3.94130689199925,0,7.29471422344973,1.43879945005724,3
"366",17,2.63577598994526,20,0,0,0,0,0,0,0,1,0,5.07000070312756,0,19.9824287136777,3.94130689199925,0,7.29471422344973,1.43879945005724,3
"367",17,2.63577598994526,21,0,0,0,0,0,0,0,1,0,5.07000070312756,0,19.9824287136777,3.94130689199925,0,7.29471422344973,1.43879945005724,3
"368",17,2.63577598994526,3,356,124,156,200,3.27723,1.00874653155519,5.431,1,2.63577598994526,5.07000070312756,7.90732796983577,19.9824287136777,3.94130689199925,2.33545215469305,7.29471422344973,1.43879945005724,3
"369",17,2.63577598994526,4,356,40,156,200,3.27723,1.00874653155519,5.431,1,1.26512376762593,5.07000070312756,5.06049507050373,19.9824287136777,3.94130689199925,0.00435820073711965,7.29471422344973,1.43879945005724,3
"370",17,2.63577598994526,5,0,0,0,0,0,0,0,1,0,5.07000070312756,0,19.9824287136777,3.94130689199925,0,7.29471422344973,1.43879945005724,3
"371",17,2.63577598994526,6,356,36,156,200,3.27723,1.00874653155519,5.431,1,1.16910094555637,5.07000070312756,7.01460567333821,19.9824287136777,3.94130689199925,4.95490386801956,7.29471422344973,1.43879945005724,3
"372",17,2.63577598994526,7,0,0,0,0,0,0,0,1,0,5.07000070312756,0,19.9824287136777,3.94130689199925,0,7.29471422344973,1.43879945005724,3
