"","plot","mean.height_mean","mode.el_mean","height.2_mean","max.el_mean","mode.2_mean","max.can.ht_mean","mean.max.ht_mean","mean.vai_mean","max.vai_mean","deep.gaps_mean","porosity_mean","std.std_mean","mean.std_mean","rugosity_mean","top.rugosity_mean","plot_1_mean","mean.return.ht_mean","sd.return.ht_mean","sky.fraction_mean","cover.fraction_mean","max.ht_mean","rumple_mean","clumping.index_mean","mean.height_sd","mode.el_sd","height.2_sd","max.el_sd","mode.2_sd","max.can.ht_sd","mean.max.ht_sd","mean.vai_sd","max.vai_sd","deep.gaps_sd","porosity_sd","std.std_sd","mean.std_sd","rugosity_sd","top.rugosity_sd","plot_1_sd","mean.return.ht_sd","sd.return.ht_sd","sky.fraction_sd","cover.fraction_sd","max.ht_sd","rumple_sd","clumping.index_sd","Date.and.Time_mean","transect.1_mean","notes_mean","aPAR_mean","bPAR_mean","tau_mean","LAI_mean","Leaf.Distribuition...._mean","Beam.Fraction..Fb._mean","Zenith.Angle_mean","Latitude_mean","Longitude_mean","fPAR_mean","regime_mean","Date.and.Time_sd","transect.1_sd","notes_sd","aPAR_sd","bPAR_sd","tau_sd","LAI_sd","Leaf.Distribuition...._sd","Beam.Fraction..Fb._sd","Zenith.Angle_sd","Latitude_sd","Longitude_sd","fPAR_sd","regime_sd"
"58","OSBSD5",6.28690573725,5.9625,5.7305863755,15.25,5.45817247525,17.28,7.09450625,2.4550979155,8.3410101975,17.5,0.88279119325,6.3543867085,0.9945359625,1.92099662975,6.51137928775,NA,10.78071714525,2.8331729365,59.8864857075,40.1135142925,17.28,3.4375,0.93672015625,2.14606551663087,2.05775970414429,0.784360043708016,2.62995563967658,0.712896185418832,2.90573421587958,2.59213247655084,1.05044696238479,0.230344553165796,7.14142842854285,0.0468513391848129,8.02757072946577,0.754188190888301,1.29019740343712,1.08866517192366,1.29099444873581,1.15992274372371,0.677966799285741,16.2661884471382,16.2661884471382,2.90573421587958,0.739509972887452,0.0329636211030638,NA,NA,NA,2316.03333333333,1723.63333333333,0.739,0.78,1,0.91,NA,NA,NA,0.255656458827212,NA,1,1,1,87.4676130538231,215.88266102986,0.0884590300647706,0.307896086366813,0,0,0,0,0,0.0885112469815265,0
"59","OSBSD8",7.584472319,7.14583333325,5.21979703375,14.25,5.1148763805,15.2705,8.5975375,3.185879652,8.3647027785,12.5,0.8271996805,41.63257868425,1.901823747,4.148813227,5.80620733825,NA,10.41238267125,2.46582356875,48.5941285575,51.4058714425,15.2705,3.2875,0.87689479425,2.58764841592778,2.37268893403958,1.08535862070415,1.70782512765993,0.953612548877984,2.69755129700994,3.21787050964998,1.36304470772408,0.544226880376038,7,0.0626639146495727,75.0528969062997,2.16357288678267,4.80169528402471,1.17102970914493,1.29099444873581,2.40908039646368,0.612302509407425,19.4206525898961,19.4206525898961,2.69755129700994,0.301039864469807,0.0806038227544613,NA,NA,NA,1949.32,1228.54,0.6264,1.044,1,0.74,NA,NA,NA,0.367630574161417,NA,1.58113883008419,1.30384048104053,1.30384048104053,692.645953572242,527.396717850993,0.141831942805561,0.525861198416464,0,0.380131556174964,0.836660026534076,0,0,0.148387277647615,0.447213595499958
"60","RICEC1",10.837410823,9.741666665,5.993012629,22,6.155207052,35.542,16.747883335,7.274244855,9.1802707815,0,0.8334608155,338.82170445,10.64013952,14.93480684,7.7098340455,NA,9.896381122,6.7552910255,2.5425194235,97.457480575,35.542,5.366666667,0.928524058,2.81340118625615,3.59445946867459,0.976017969792212,0,0.869812922693126,13.6584745853994,1.56070251956593,0.167931056750357,1.29908036938718,0,0.0700179941944841,82.0603555132529,1.57437583632267,1.62563864551136,0.357684624485697,0.707106781186548,2.650714443517,0.681150350010479,0.527940478626967,0.527940482162505,13.6584745853994,1.5556349186104,0.0141999034193268,NA,NA,NA,1929.25,169.35,0.0625,6.115,1,0.9,NA,NA,NA,0.913572700612543,NA,0.707106781186548,0.707106781186548,0.707106781186548,55.0836182544321,187.595429048791,0.0615182899632296,2.77892965006313,0,0.014142135623731,0.707106781186548,0,0,0.0947698331903957,0
"61","SCBI46",12.115231065,10.45,5.6537622425,26,6.6411867895,27.8755,19.0848375,7.0260347935,9.210171293,0,0.7275892855,554.92229875,16.6394866,15.755003755,6.410095334,NA,10.73983364,6.401266216,3.789510776,96.21048922,27.8755,5.575,0.945412566,0.372388261583553,1.30814754519511,1.30868137192404,4.24264068711928,1.40464445671603,1.70766287656551,0.568920438473166,1.04885826332408,0.97788349567189,0,0.0175514007646404,353.760526988931,5.79491884256018,5.10668167959114,1.2988714780232,0.707106781186548,0.46157283268069,0.229353949523523,4.47874922750105,4.47874922750105,1.70766287656551,0.636396103067893,0.0224980899961176,NA,NA,NA,1429.5,93.1666666666667,0.064,5.33333333333333,1,0.77,NA,NA,NA,0.935456858382092,NA,1,1,1,81.2090512196763,45.6793534688631,0.0286181760425084,0.281484161780611,0,0.0435889894354068,0,0,0,0.0291131233859059,0
"62","SCBI47",10.907884005,8.8875,5.944324921,25,7.611805826,31.8285,21.293875,6.805717037,8.124631544,0,0.769071691,1831.177981,31.325594205,27.599955885,7.8894055835,NA,9.7939618345,7.832861856,3.5206343895,96.47936561,31.8285,5.9625,0.8777740225,1.08544239062744,0.159099025766973,0.599371052967159,1.4142135623731,1.11588490733458,1.36825162159597,0.170589510961255,0.422727034944304,0.0670499396434043,0,0.0291811527607969,1058.00381343342,12.1270828157109,5.40268369169004,0.826158981985328,0.707106781186548,1.54892123034393,0.80630044452874,0.916240714610086,0.916240711074555,1.36825162159597,0.33587572106361,0.0834018907314673,NA,NA,NA,1258.7,75.7666666666667,0.0613333333333333,5.09,1,0.663333333333333,NA,NA,NA,0.938609493336711,NA,1,1,1,110.864917805409,26.5692177779726,0.0280416357107308,0.862612311528186,0,0.0986576572463249,0,0,0,0.0262667301960301,0
"63","SCBI49",10.8796694666667,9.275,5.68305960633333,24.6666666666667,6.111184152,28.8243333333333,20.0802583333333,6.90694751066667,8.19302653933333,0,0.758022885666667,443.368704366667,14.4764650566667,15.1873634166667,6.36163608866667,NA,10.015989051,6.66404988366667,4.92735699933333,95.0726429966667,28.8243333333333,5.08333333333333,0.94553688,0.90179078389171,0.711951543294907,0.515104792267723,0.577350269189626,0.668827247299541,1.83195150954749,2.38549418587288,0.256159649917504,0.0669576658504518,0,0.0127665739272175,52.198093301632,1.5724932350837,1.49808191677315,1.60218131075659,1,1.01041883130471,0.592900494423351,3.66241808674148,3.66241808759794,1.83195150954749,0.856713682237732,0.0254895053011858,NA,NA,NA,1323.23333333333,81.2,0.06,5.26333333333333,1,0.736666666666667,NA,NA,NA,0.93899170558625,NA,1,1,6.08276253029822,43.6623789243479,26.3319197932851,0.0182482875908947,0.133166562369588,0,0.0251661147842359,0,0,0,0.018439660864676,0
"64","SCBI55",8.8684583555,7.1125,4.751984532,24,4.737365952,29.9645,16.37395,6.9174771055,8.0331620015,1.5,0.7552507835,211.09906275,9.744479263,10.568570995,7.489308003,NA,8.7369042395,5.533349116,7.144603691,92.85539631,29.9645,4.8125,0.9294516125,0.275098328393319,0.0883883476483184,1.72347028118585,9.89949493661167,1.66030198300457,2.6071027022348,2.87951558968692,0.869454619666284,0.0147569345643822,2.12132034355964,0.0793555570289411,47.9094588700637,2.94865478945242,0.45213075804976,1.54660463751299,0.707106781186548,0.524976872484648,1.02278744914087,8.50210341486451,8.50210341627873,2.6071027022348,0.0530330085889906,0.0163585554653991,NA,NA,NA,1169.26666666667,141.766666666667,0.123,3.88333333333333,1,0.62,NA,NA,NA,0.875860573534221,NA,1,1,1,48.665627842794,114.235385644437,0.105057127316522,0.832666399786453,0,0.0529150262212918,0.577350269189626,0,0,0.105200077828984,0
"65","SCBI63",12.20229144,9.975,6.361080709,31,7.935639546,34.613,23.3197,6.700922461,8.408888889,0,0.746527778,2385.083107,33.86237728,35.19122778,6.660174739,NA,11.3616071,8.235827015,5.184534271,94.81546573,34.613,4.625,0.915213784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1392.36666666667,42.5666666666667,0.031,6.02666666666667,1,0.75,NA,NA,NA,0.969425383042473,NA,1,1,1,71.1414319038726,12.1656620589811,0.00953939201416946,0.232880512996114,0,0.0346410161513776,0,0,0,0.00887298096248814,0
"66","SCBI66",11.089159473,9.75833333333333,5.069400431,23,6.20917067066667,28.0523333333333,19.115675,6.714409524,8.16385468133333,0,0.726759259,955.057103533333,18.251783104,21.0866921206667,5.91617094633333,NA,10.263254591,6.21498203733333,6.06838254733333,93.9316174533333,28.0523333333333,4.69166666666667,0.946474784,1.29677158371517,1.74666348600219,0.143323929189664,3,1.1804075036586,1.5292914481332,1.83157571216016,0.701881426681047,0.163306703743499,0,0.0475075802618423,955.215588292459,9.63359735220651,13.1573249829713,0.368694913851642,1,1.85320530813241,0.443997191151771,4.57738485909029,4.57738485898962,1.5292914481332,1.60084613043644,0.00626875577955694,NA,NA,NA,1246.13333333333,131.533333333333,0.105666666666667,4.17666666666667,1,0.65,NA,NA,NA,0.893593184686502,NA,1,1,1,156.688108461789,59.7054715527257,0.0510130702206144,0.654548190229973,0,0.115325625946708,0.577350269189626,0,0,0.0510736561625996,0
"67","TALL46",8.1149025256,7.3693333334,2.6138502732,14.4,3.272318814,17.8094,12.829949334,6.645236315,8.607108273,1,0.601205848,54.551934624,5.134483131,5.0316424472,3.639835595,NA,7.4057557988,3.1718133786,10.5547165792,89.445283422,17.8094,4.0613333334,0.8683497292,0.768621674513942,0.73115737770074,0.598046337968317,1.14017542509914,0.391337843264066,0.949565321607733,0.882651898541785,0.481806636804434,1.11482909716917,2.23606797749979,0.0441237825165965,24.0524134787823,0.944108926667541,1.64260408759209,0.976427625420383,1.58113883008419,0.695079327694498,0.409961957143838,10.2518084194814,10.2518084204232,0.949565321607733,0.812286211190229,0.0332306965159889,NA,NA,NA,66.2,25.3,0.378,1.15,1,0.02,NA,NA,NA,0.617824773413897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","TALL49",18.50387303,18.2,8.283408087,27,8.1725216695,27.6835,20.3507125,3.246592047,9.056373391,6.5,0.8292487685,113.0712895,4.7763839775,9.451895971,8.9898354015,NA,20.79780224,3.608281717,50.294005585,49.705994415,27.6835,3.5125,0.82093239,4.33181365459414,4.24264068711928,1.87908022430556,1.4142135623731,1.9078205179086,0.846406817080297,4.14723430466769,0.0534712719577569,1.45164333918217,4.94974746830583,0.0110594293649362,3.88378060155456,1.28166205248272,0.442220249217924,2.78001546697287,0.707106781186548,1.90468229952484,0.3721719067075,11.3136438906382,11.3136438906382,0.846406817080297,0.0176776695296636,0.0229713169667861,NA,NA,NA,1338.7,254.866666666667,0.191666666666667,3.46333333333333,1,0.603333333333333,NA,NA,NA,0.807469052777593,NA,1,1,1,85.7981351778697,102.318343093178,0.0833446658961048,0.70315953618886,0,0.0680685928555405,0,0,0,0.0829563672439651,0
"69","TALL53",14.5858233266667,13.7416666666667,6.19268114433333,25.6666666666667,6.78250803533333,30.0646666666667,20.7191916666667,5.902087959,8.192819966,0.666666666666667,0.764742063333333,271.319514866667,10.4803729073333,11.1424467653333,6.31647909533333,NA,13.3890962166667,6.571290067,14.1712891336667,85.8287108666667,30.0646666666667,4.475,0.951445364333333,1.36861080643844,1.63484199032608,1.2182491825306,0.577350269189626,0.927935679887704,3.81202889985548,1.89040479499983,0.851154313587611,0.225916084908245,1.15470053837925,0.0156338507653855,249.530451954066,5.67659367094546,4.87514639996422,1.55551342125798,1,1.13500894651868,0.815887716176031,6.7958394799529,6.79583948050086,3.81202889985548,0.57282196186948,0.0203869166968269,NA,NA,NA,1113.9,313.9,0.282333333333333,2.18,1,0.413333333333333,NA,NA,NA,0.710170653782931,NA,1,1,1,168.107673828413,37.4028073812649,0.0690820767879291,0.572974694031071,0,0.165025250593154,0.577350269189626,0,0,0.0800123592437661,0.577350269189626
"70","TALL55",12.0008104566667,11.2416666666667,6.32329646866667,24,6.712435365,26.282,17.3922416666667,4.972617119,8.051473897,3.66666666666667,0.770635802666667,235.297505856667,9.00350775566667,10.4053842956667,6.860685043,NA,12.0291058333333,6.107174152,27.1085516393333,72.89144836,26.282,4.84166666666667,0.951114214333333,2.08307185317605,2.0393524298986,1.33339382990424,1.73205080756888,0.938485324837867,2.74937756592288,3.69055228254639,1.59591310556179,0.02634074950477,5.5075705472861,0.0531487813878415,246.787989173968,6.10860562366771,5.6239163166462,1.81668175395666,1,1.88734700913729,0.13665154077287,21.5064045500966,21.5064045492307,2.74937756592288,0.298258836136221,0.0190415526998722,NA,NA,NA,1292.66666666667,485.166666666667,0.376333333333333,1.91666666666667,1,0.676666666666667,NA,NA,NA,0.622200857900923,NA,1,1,1,45.1367182384068,162.926987737862,0.134500309788986,0.521568148311736,0,0.0305505046330389,0.577350269189626,0,0,0.134655584513305,0
"71","TALL58",11.8853676623333,10.505,4.95720133766667,24.6666666666667,5.777958643,31.2266666666667,19.4378133333333,6.526112887,8.18898057433333,0,0.750539327333333,442.798770866667,13.4359492533333,15.16375102,6.81531148933333,NA,10.7615693556667,6.10128438166667,8.45423116833333,91.54576883,31.2266666666667,5.06666666666667,0.915821261666667,2.740709515679,2.06822991952055,1.48065481147607,5.5075705472861,1.36388356386587,4.70969853953874,4.59540577762545,0.614710150479707,0.243694072178135,0,0.0438104058797792,296.038532291612,5.38098116284429,4.42120821880949,1.02310101026713,1,2.60853073038669,1.37058258781073,7.70196099227619,7.70196099077764,4.70969853953874,0.682519840981442,0.0111211309155578,NA,NA,NA,1072.5,331.266666666667,0.307666666666667,1.84333333333333,1,0.38,NA,NA,NA,0.690874672930112,NA,1,1,1,26.981660438157,17.9536440126603,0.0213619599600162,0.145028732785381,0,0.0264575131106459,0.577350269189626,0,0,0.0214577843943244,0
"72","TREE25",6.273135371,5.49166666666667,4.89494851033333,17,4.88853501433333,19.483,9.16541666666667,4.056303245,8.16498475466667,9,0.777259436333333,86.7165817266667,4.47663167266667,7.79156318633333,6.630046248,NA,7.42471568133333,3.96637627866667,39.9479503333333,60.0520496666667,19.483,3.78333333333333,0.917708292666667,0.385159908631518,0.496445700286883,1.54482418042635,1.73205080756888,1.31596946145424,1.29722781345452,0.471857280682765,2.11735979645086,0.135076256750546,7.21110255092798,0.0442729246784862,52.6369332964342,1.34846142682548,2.67085985697041,2.25361032784096,1,2.4557734630236,1.12112620358441,20.7938216843524,20.7938216843524,1.29722781345452,0.64436661407411,0.0784597117503567,NA,NA,NA,1855.7,282.433333333333,0.150333333333333,5.30666666666667,1,0.906666666666667,NA,NA,NA,0.848555280949482,NA,1,1,1,20.1144226862219,204.575031060326,0.107621249450716,1.78911523757787,0,0.00577350269189626,0.577350269189626,0,0,0.108273304140376,0
"73","TREE39",6.27467064,5.23055555566667,3.22672282933333,14.3333333333333,3.35179148033333,19.8463333333333,9.17473889,6.31291695766667,8.05173333733333,2.66666666666667,0.74023074,44.3796393733333,3.410017203,5.65618714333333,4.81117721533333,NA,5.98557237033333,3.43692329766667,18.6501795853333,81.3498204133333,19.8463333333333,3.99166666666667,0.865376372,0.897109016751884,0.484648593695779,1.31240363683209,5.13160143944688,1.22995504894047,2.2244103338488,1.51474056815476,1.91175049157873,0.0443392347481998,4.61880215351701,0.105070885179902,4.77853521036943,1.01048883178694,0.342587054633894,1.72985065207198,1,0.416296372879182,0.54019226859339,19.9911201423488,19.9911201405443,2.2244103338488,1.84464314525421,0.0183302972888009,NA,NA,NA,1694.2,397.6,0.23,4.35,1,0.88,NA,NA,NA,0.765316963758706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","TREE41",13.6829322466667,12.95,6.659981573,22.3333333333333,6.881524521,33.594,16.6595,4.16087679466667,8.01584279433333,5.33333333333333,0.849036616333333,96.9691944166667,4.91649976,8.346759577,8.04321003033333,NA,14.3750139866667,4.74653628266667,41.5795589533333,58.4204410466667,33.594,5.3,0.89688085,1.07558156651205,1.17898261225516,0.0311835196143647,1.52752523165195,0.152251104193835,17.8411222741172,1.17375868447266,0.456212753595461,0.0137421718520452,0.577350269189626,0.0563084734261035,34.7452298113813,0.249617635493725,2.15196065383978,1.36397452838679,1,1.00403912804334,0.287224256536737,0.145923439422572,0.145923439422572,17.8411222741172,1.48134229670256,0.0506289111258001,NA,NA,NA,1562.53333333333,283.366666666667,0.178333333333333,4.12,1,0.803333333333333,NA,NA,NA,0.820274909222593,NA,1,1,1,60.3696391684872,117.796278945191,0.0674858009757114,0.633166644731069,0,0.023094010767585,0.577350269189626,0,0,0.0678452811310671,0
"75","TREE45",10.54997095,9.85,5.412314344,21,5.876010551,21.561,13.644175,2.452073791,8.113256113,5,0.776086957,188.233824,7.211563937,11.67163954,6.376334925,NA,10.94867354,4.478509286,51.14521762,48.85478238,21.561,4.6,0.911682069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1749.3,725.05,0.411,2.64,1,0.86,NA,NA,NA,0.584983877051612,NA,0.707106781186548,0.707106781186548,0.707106781186548,47.2347329832613,49.8510280736516,0.0367695526217005,0.325269119345812,0,0.014142135623731,0,0,0,0.0397039980705809,0
"76","TREE46",8.39133413166667,7.64166666666667,4.343488944,19,4.82055138066667,22.1523333333333,12.494475,5.56517451733333,8.634396569,2.66666666666667,0.784306379,115.142328883333,6.22558261,8.285207034,5.330319199,NA,7.79486973833333,4.35578909933333,24.4711871733333,75.5288128266667,22.1523333333333,4.78333333333333,0.926449214666667,1.74472481209014,1.66814517753502,0.304452863711329,0,0.361405696080436,0.969802213512288,3.02576649059788,1.67301078853321,0.619856760840559,3.05505046330389,0.0402353323855675,58.6157859327677,2.84921258370104,1.868603587654,0.656099569645293,1,1.44804737641958,0.35208723708563,19.0863670992466,19.0863670992466,0.969802213512288,0.71253654877019,0.00961198492353024,NA,NA,NA,1329.4,139.7,0.1135,3.62,1,0.885,NA,NA,NA,0.891543861905291,NA,0.707106781186548,0.707106781186548,0.707106781186548,211.566348931015,33.3754400720051,0.0502045814642449,0.353553390593274,0,0.0353553390593274,0.707106781186548,0,0,0.0423658110635329,0
"77","TREE47",12.0531807073333,11.375,5.14759023433333,19,5.11461287933333,21.4796666666667,14.5388583333333,3.42545339133333,8.10226916533333,5.33333333333333,0.789806763333333,29.58313524,3.11925204533333,4.25874178366667,5.94272064366667,NA,12.2680190913333,3.85787101933333,46.0313726,53.9686274,21.4796666666667,4.06666666666667,0.882063321666667,4.5881071321917,4.62716165699881,1.31776674646241,2,1.29500584520575,1.92229480916256,5.28082404325625,0.416966203166529,0.0702962429734306,3.78593889720018,0.0401325213709574,15.7299490669818,0.992601552473504,1.2607627313445,1.80769036738043,1,4.10427035480289,0.345487080849323,4.10851943082535,4.10851943082535,1.92229480916256,1.296710581947,0.0781748715812194,NA,NA,NA,1613.06666666667,199.666666666667,0.123333333333333,4.92,1,0.81,NA,NA,NA,0.874858691599987,NA,1,1,1,50.0474108554412,114.38187502106,0.0731459727759043,0.736545993132812,0,0.0173205080756887,0,0,0,0.0739853182115236,0
"78","TREE49",9.87705980466667,9.01666666666667,4.52843844966667,19.6666666666667,5.057516116,22.745,15.0110083333333,6.60461372966667,8.04254399833333,3.33333333333333,0.740173913333333,131.962063216667,7.489250265,7.74621367066667,5.59805121033333,NA,9.89676039,4.34340316933333,17.649712387,82.3502876133333,22.745,3.88333333333333,0.913797576333333,0.935601205221646,0.656854879964618,1.07079323534684,1.15470053837925,0.591963767859827,0.816729453368739,2.5161857734393,1.71365113045687,0.0175572532828861,5.77350269189626,0.0594818999958576,110.003514205012,3.8771542883619,2.96170995021587,1.86042254944105,1,0.4665446473605,0.700161483619419,28.436506884723,28.436506884959,0.816729453368739,0.0288675134594812,0.0223362435664525,NA,NA,NA,1705.06666666667,111.766666666667,0.0646666666666667,5.11,1,0.91,NA,NA,NA,0.934450814686371,NA,1,1,1,0.960902353693228,38.6037994675826,0.0225018517756502,0.115325625946708,0,0,0.577350269189626,0,0,0.0226422816771091,0
"79","TREE56",8.125800477,7.425,5.424796602,17,5.40138276866667,19.9766666666667,11.172725,4.063094401,8.06863602833333,8.33333333333333,0.783867276666667,76.37836249,3.99859832733333,6.69385578866667,6.82079916266667,NA,8.99482419166667,3.96090325433333,45.1078563466667,54.8921436533333,19.9766666666667,3.75833333333333,0.949311206,1.06317947439943,0.714580296397823,0.556955462540835,1.73205080756888,0.60706983258847,1.87219051737085,1.59427671610044,0.817008368578099,0.0411068147406001,4.72581562625261,0.00870073150854164,86.8123480307203,1.81783506840999,4.47976322672332,1.00571647889953,1,1.07164185283186,0.501108165811032,16.0190907200918,16.0190907200918,1.87219051737085,0.688446318410763,0.0106436923411056,NA,NA,NA,1580.93333333333,184.033333333333,0.115333333333333,3.28666666666667,1,0.91,NA,NA,NA,0.883806612293497,NA,1,1,1,15.9575478483798,86.441733747845,0.0541510233821424,0.29280255007997,0,0,0.577350269189626,0,0,0.0542726536016635,0
"80","UNDE45",8.98734687666667,7.65833333333333,4.54686024466667,18.6666666666667,5.28455302533333,23.15,15.7887666666667,6.44697979066667,8.04253311666667,0.333333333333333,0.696162257666667,426.22358879,13.353915578,13.7173662033333,5.927858902,NA,8.29919074733333,5.596022563,8.533949489,91.46605051,23.15,5.4,0.935591760333333,1.76059776607508,1.96696678501019,1.91743227782246,4.50924975282289,2.49072007389233,3.0580681810581,2.48861206980082,0.308871095037093,0.0323539345485745,0.577350269189626,0.031766142101334,324.355531957724,6.2832146145636,7.07932214977339,1.21073520230424,1,1.54194077988311,1.98307620377844,3.79829161121087,3.79829161033992,3.0580681810581,1.08943792847505,0.00401756854074223,NA,NA,NA,1381.25,67,0.0475,5.285,1,0.685,NA,NA,NA,0.951480981386949,NA,0.707106781186548,1.4142135623731,1.4142135623731,188.72679989869,8.9095454429505,0.000707106781186548,0.586898628384834,0,0.120208152801713,0,0,0,0.000179036144156026,0
"81","UNDE47",13.83719903,12.4916666666667,5.45372410633333,22.3333333333333,6.47762526166667,24.5373333333333,18.9869,6.535285,8.175763736,0,0.734969961666667,321.31163399,9.90043996433333,12.8558097033333,4.407789636,NA,12.9261715033333,5.90106199233333,12.3146363986667,87.6853636,24.5373333333333,3.175,0.878529497666667,2.94570922458613,2.91508290333797,1.17629493955642,2.51661147842358,1.57725836679881,2.13581865647188,2.74681443664748,0.792264776760112,0.135500792507575,0,0.0360527802248919,326.123046865094,5.42026991320169,7.5929107191931,0.9968189941361,1,2.85302895784054,1.18187244535149,9.47927491077838,9.47927490857249,2.13581865647188,0.591079520876845,0.0168921652323874,NA,NA,NA,118.2,18.4,0.154,2.23,1,0.02,NA,NA,NA,0.844331641285956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","UNDE48",9.081806107,8.45666666666667,4.182101457,19.6666666666667,5.06700170266667,21.6603333333333,14.00589,5.13850501333333,8.73472785066667,1.33333333333333,0.720085639,209.984734733333,9.233933497,10.9435965646667,5.31521651266667,NA,8.19197783266667,4.64673820866667,21.74529169,78.25470831,21.6603333333333,4.295,0.947715581666667,1.4032092538192,1.77257110811762,1.0564857496017,1.15470053837925,1.03846791746471,0.410280798153329,0.623961367934747,0.721521882547038,1.19900090864616,2.3094010767585,0.0174121813001358,64.2325622810174,2.15708729507479,1.66803058560349,0.821002818343092,1,1.23235123358268,0.606777572082672,7.17425162549721,7.17425162549721,0.410280798153329,0.256076160546037,0.0165649255523583,NA,NA,NA,99.4,36.95,0.3745,1.27,1,0.02,NA,NA,NA,0.62478874238991,NA,0.707106781186548,1.4142135623731,1.4142135623731,5.79827560572969,9.6873629022557,0.118086832458153,0.480832611206852,0,0,0.707106781186548,0,0,0.11934548475102,0
"83","UNDE49",5.47221094866667,4.60166666666667,2.59757615733333,15.3333333333333,2.903089492,18.676,8.82996,6.38370679933333,8.46934876333333,1,0.738467046,35.83543432,3.362265233,4.81450044733333,4.350325755,NA,5.01162556533333,3.14919408066667,11.031092675,88.9689073233333,18.676,3.36833333333333,0.801842666,0.404641438310495,0.5145467260933,0.322407137590272,2.08166599946613,0.364478532000169,3.81401455162405,1.04355263058458,0.610322964578748,0.758491519467285,1.73205080756888,0.0339468914692533,16.6266278035158,0.377389583653778,1.37272193149649,0.340335532564703,1,0.545812943899031,0.377019137073429,5.12277746646872,5.12277746371279,3.81401455162405,0.622702443654538,0.079157727654981,NA,NA,NA,104.05,32.3,0.312,1.535,1,0.02,NA,NA,NA,0.688893900322584,NA,0.707106781186548,1.4142135623731,1.4142135623731,35.426049737446,10.6066017177982,0.00424264068711929,0.0777817459305203,0,0,0,0,0,0.00398518445936353,0
"84","UNDE50",8.763837784,8.475,5.497696964,24,6.734194458,24.35,14.515975,5.067597681,8.469208211,1,0.697,173.2140667,9.437194151,9.17351804,5.887182921,NA,6.67384967,4.491395957,22.32164847,77.67835153,24.35,6.475,0.868643837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693.933333333333,151.533333333333,0.388,2.27666666666667,1,0.313333333333333,NA,NA,NA,0.569360322595734,NA,1,1,1,984.578967545688,150.420521649585,0.21302816715167,2.37828369488027,0,0.508068236886871,0.577350269189626,0,0,0.274064619306966,0.577350269189626
"85","UVAXA4",10.6542111381429,8.505952381,4.676567241,22.8571428571429,6.05975951185714,26.9452857142857,19.6968273814286,6.860897917,9.24134435557143,0,0.714001639571429,934.643557414286,22.4221093028571,19.6212555657143,5.26128947157143,NA,9.91168426742857,6.40853027871429,3.28242922628571,96.7175707742857,26.9452857142857,4.194047619,0.931919504857143,1.41501182996697,1.62313079307717,1.075778521724,3.33809184158512,1.27241894535797,3.62458617013886,2.28318035693094,0.422167476712544,2.80149866801538,0,0.0526741526554658,382.643029333147,6.56074138019073,3.41643935976917,1.44833050586509,2.99205296617238,1.37431867039727,0.95987881835814,1.72941448394996,1.72941448426616,3.62458617013886,0.758130532869275,0.0114727302421029,NA,NA,NA,1575.8,117.7,0.0733333333333333,5.19666666666667,1,0.87,NA,NA,NA,0.925683938972137,NA,1,1,1,110.864917805409,48.4023759747391,0.0293995464817628,0.486449723335653,0,0.04,0.577350269189626,0,0,0.0297160686475829,0
