,X1,plot,mean.height,transect.length,mode.el,height.2,max.el,mode.2,max.can.ht,mean.max.ht,mean.vai,max.vai,deep.gaps,porosity,std.std,mean.std,rugosity,top.rugosity
11,1,ARNO_01-2.CSV,15.25045691,40,13.15,7.698489414,23,8.644506926,32.401,23.748325,7.410641893,8.209424084,0,0.746969697,1411.818455,23.75552954,29.11173768,8.893726488
12,1,ARNO_01-3.CSV,7.102833409,40,5.725,5.126499366,20,4.929439623,31.303,15.10875,7.657023431,8.043956044,0,0.83203125,796.4561231,12.67470071,25.21523518,9.077887868
13,1,ARNO_01-4.CSV,12.91955885,50,11.36,6.00871443,23,6.79340857,34.928,21.11864,7.7664595,8.065395095,0,0.825,886.2956517,16.69264571,24.65058277,7.837017922
14,1,ARNO_01-5.CSV,17.77020232,40,17.1,5.526265021,30,6.613622306,32.703,24.42765,7.885299408,8.02919708,0,0.775735294,322.7024159,12.08172186,13.29414958,5.556401707
15,1,ARNO_02-1.CSV,12.97707374,40,11.425,5.158224627,25,6.032775066,29.443,20.7672,7.459230953,8.025236593,0,0.754166667,610.5331,16.28058042,18.58697934,6.504820324
16,1,ARNO_02-2.CSV,17.63643509,40,17.1,7.644779852,28,8.825531145,31.452,25.4796,7.290117451,8.028571429,0,0.734375,916.5679884,19.56877308,23.10045689,6.416803729
17,1,ARNO_02-3.CSV,13.32388768,40,12.475,5.45760202,23,6.200756002,30.054,20.647575,7.328332848,8.062827225,0,0.723387097,314.0647108,11.31265801,13.64142513,7.081987957
18,1,ARNO_02-4.CSV,11.3703321,40,9.425,7.524118489,31,7.892678569,31.7,18.23605,7.896853115,8.04432133,0,0.768939394,511.6052944,14.09165481,17.69266964,9.116906189
19,1,ARNO_02-5.CSV,14.77691756,40,13.6,8.369005263,33,9.286549413,32.881,23.0282,7.382024135,8.020887728,0,0.781617647,923.6581375,19.47209988,23.33442658,8.061421562
20,1,ARNO_03-1.CSV,4.865480103,40,4.075,3.593454765,19,3.466897028,23.743,9.6544,6.795314659,8.919786096,0,0.802,37.87537206,3.673210306,4.937904222,6.225603341
21,1,ARNO_03-2.CSV,4.593408387,40,3.325,2.822429193,12,2.778376324,21.772,9.08065,7.211605663,8.135977337,0,0.760869565,162.8165338,5.967559456,11.27850912,5.544658088
22,1,ARNO_03-3.CSV,4.643982686,40,4,3.244391765,16,3.687817783,21.294,7.9146,7.699528928,8.043010753,0,0.745454545,120.9718057,4.622844865,9.980035624,5.256051613
23,1,ARNO_03-4.CSV,4.899154026,40,4.1,2.274987497,13,2.62488095,25.012,8.6316,7.656425661,8.131764706,0,0.770192308,114.8994248,4.960352706,9.502332651,5.700378574
24,1,ARNO_03-5.CSV,3.925053256,40,3.325,1.07492812,7,1.421047149,11.051,6.80435,7.970264235,8.075471698,0,0.616666667,3.093484581,1.265383039,1.221593364,2.122856549
25,1,ARNO_03-6.CSV,4.557664872,40,3.725,2.027576369,9,2.489854413,16.699,8.6281,6.691088862,8.113314448,0,0.704166667,13.78813383,2.986617199,2.20641146,3.487537496
26,1,ARNO_04-1.CSV,5.741484833,40,5.15,2.616638509,11,3.037680036,23.279,10.49905,7.531383496,8.718266254,0,0.780208333,33.36461332,3.985888525,4.180586799,4.887980475
27,1,ARNO_04-2.CSV,4.560653269,40,4.275,2.105866011,18,3.667338954,21.36,8.8367,7.576982047,8.023188406,0,0.772727273,198.3707304,5.868634696,12.80350957,4.795149628
28,1,ARNO_04-3.CSV,5.434122795,40,4.65,2.501066833,13,2.632014438,19.704,10.4796,7.85170286,8.979955457,0,0.70952381,32.78769696,4.064204007,4.03360171,4.524153213
29,1,ARNO_04-4.CSV,7.119623782,40,5.975,4.393617172,22,4.829531551,25.726,12.96075,6.859184755,12.31924883,0,0.806481481,215.8139828,9.026571804,11.59029699,7.190216051
30,1,ARNO_04-5.CSV,4.72858317,40,3.325,3.169071064,17,2.884332678,24.264,10.889425,7.570105922,9.082568807,0,0.774,275.422003,8.353045115,14.34045468,7.317280064
31,1,ARNO_05-1.CSV,5.663341933,50,4.94,2.802885429,19,3.51232117,25.127,10.55882,7.496898094,8.119402985,0,0.797692308,60.44882203,4.917895261,6.021887431,5.382969625
32,1,ARNO_05_2.CSV,5.304536104,40,4.425,2.70147236,15,3.32330784,26.285,13.135225,7.329561602,8.021164021,0,0.781481481,144.1519904,7.502166132,9.373872931,6.697395741
33,1,ARNO_05_3.CSV,6.345080895,40,4.925,3.908954206,15,4.008662495,23.839,12.411675,7.414978879,8.602150538,0,0.759,217.7988761,8.603796476,11.99056138,6.691560032
34,1,ARNO_05_4.CSV,5.085939176,50,4.52,3.901523369,18,4.437296474,24.624,11.4412,7.644417885,8.077220077,0,0.779230769,67.22802117,4.415688191,6.908669841,7.337275892
35,1,ARNO_05_5.CSV,5.973936997,40,4.875,4.345808939,19,4.439524186,23.345,10.6111,7.391019667,8.271186441,0,0.765625,137.612944,5.838301163,10.17483089,6.139887716
36,1,ARNO_05_6.CSV,5.546756111,40,4.575,3.297779734,21,4.614582863,26.449,11.4756,7.936416698,8.021333333,0,0.763888889,247.3412459,8.699277963,13.10205361,6.064282737
37,1,ARNO_06_1.CSV,4.782251974,40,3.675,1.167721614,7,1.40334422,26.149,10.02985,7.351689738,8.07960199,0,0.784259259,117.9890547,5.87384066,9.137124854,5.628175118
38,1,ARNO_06_2.CSV,3.976445195,40,3.275,1.547609515,11,2.109354167,27.117,10.239525,7.399337944,8.021052632,0,0.788392857,73.55753565,4.254073805,7.447173404,6.662280756
39,1,ARNO_06_3.CSV,4.209213439,40,3.1,1.845830671,11,2.142428529,28.14,11.599975,7.486264251,9,0,0.79137931,119.0460135,6.246353096,8.945897747,5.957202973
40,1,ARNO_06_4.CSV,4.337445358,40,3.45,1.884080966,15,2.880538144,26.217,14.634325,7.622410136,8.256410256,0,0.773148148,134.9910415,7.442106988,8.922224221,8.376685815
41,1,ARNO_06_5.CSV,4.233417758,40,3.075,1.569263065,9,1.723187454,29.175,12.887825,7.352266773,8.703517588,0,0.780833333,106.1892224,7.230129812,7.342645662,6.856132377
42,1,ARNO_06_6.CSV,4.836483485,40,3.725,3.197043699,19,4.213000712,23.981,13.0916,7.819666086,8.179551122,0,0.745,289.1575603,10.29678318,13.53269435,7.349130061
43,1,ARNO_11_1.CSV,6.267843735,30,5.366666667,3.046297747,21,4.58609008,26.314,15.3756,7.84286175,8.100628931,0,0.765432099,489.1154483,14.57421273,16.6345355,7.889086821
44,1,ARNO_11_2.CSV,6.875378672,40,5.45,4.391107363,14,4.352872615,26.943,15.907625,7.690772967,8.043956044,0,0.735714286,246.7386443,9.176365199,12.74884175,8.131278175
45,1,ARNO_11_3.CSV,5.165575428,40,3.85,2.531743395,18,2.725344015,27.17,12.54375,7.373664242,8.020304569,0,0.789285714,507.5062159,11.16880896,19.56435336,8.256286661
46,1,ARNO_11_4.CSV,5.817087584,40,4.425,5.00003329,20,5.004435533,27.151,13.3421,7.606867554,8.122004357,0,0.791964286,171.6641396,7.46271157,10.76903318,8.313757103
47,1,ARNO_11_5_2.CSV,5.530251873,10,4,4.55225668,19,5.138093031,24.084,13.6501,7.538191698,8.27027027,0,0.704,393.1984182,13.07430238,14.90842163,6.800162473
48,1,ARNO_11_5.CSV,5.206758609,30,4.666666667,3.807055763,23,4.935134806,26.589,11.20806667,7.721295748,8.154696133,0,0.796428571,407.6787527,9.36308882,17.88886023,8.011265839
49,1,ARNO_11_6.CSV,4.147835366,40,2.7,1.854257167,11,1.734935157,24.269,11.032875,7.260372542,8.153518124,0,0.759,283.9964727,8.669778889,14.4510002,6.599701074
50,1,ARNO_12_1.CSV,12.70439585,50,11.72,6.913090363,24,7.478074619,28.561,18.48764,7.362487275,8.328018223,0,0.774,328.7707199,10.91153954,14.48133367,7.112754031
51,1,ARNO_12_2.CSV,9.217912011,40,8.25,6.146341493,23,7.151048874,26.796,17.03455,7.672638568,8.132013201,0,0.766071429,1097.360087,19.73910896,26.60315139,7.953136798
52,1,ARNO_12_3.CSV,11.40232577,40,10.25,7.373508757,26,7.539064929,30.015,16.552025,7.759222616,8.224489796,0,0.77983871,298.7375888,9.269711248,14.58801022,9.354759078
53,1,ARNO_12_4.CSV,10.56753384,40,9.8,5.746663059,20,6.349015672,28.448,17.767725,7.270060758,8.023952096,0,0.774137931,336.4975089,12.23966852,13.66338258,8.621361734
54,1,ARNO_12_5.CSV,5.149027522,40,4.625,3.364593765,17,4.656648473,27.378,12.07815,7.412425865,8,0,0.795535714,367.2301235,10.32046715,16.1467669,7.791688809
55,1,ARNO_12_6.CSV,9.635945894,50,7.7,6.338993055,22,6.350590524,29.02,18.06678,7.518388561,8.032258065,0,0.766,599.0593535,15.16229956,19.21364165,8.332633088
56,1,ARNO_35_1.CSV,9.887945592,40,8.3,6.782193845,24,7.688302804,28.502,18.427775,7.830224859,8.073619632,0,0.766666667,1267.629205,22.27373341,27.77606892,9.336501059
57,1,ARNO_35_2.CSV,6.646940134,50,6.1,5.000576348,28,5.738466694,30.78,11.3488,7.79361125,8.325203252,0,0.836875,335.3116816,7.729836334,16.60003951,8.129827345
58,1,ARNO_35_3.CSV,7.674067107,50,6.54,7.057133803,27,7.856742327,28.318,15.26138,7.306062893,8.25,0,0.802068966,1311.658779,18.09205282,31.3741359,10.1744937
59,1,ARNO_35_4.CSV,7.284866582,50,6.3,4.897954898,22,6.378871374,26.168,15.10886,7.513317505,8.051948052,0,0.767407407,793.8937405,15.79075945,23.33550206,7.860637052
60,1,ARNO_35_5.CSV,3.97065788,40,3,1.428415733,7,1.360147051,25.243,8.36345,8.043526638,13.88340807,0,0.825,76.08167886,3.870466701,7.816723507,5.157647874
61,1,ARNO_36_1.CSV,6.321690649,40,5.575,3.526287614,19,3.923566617,22.452,11.065175,7.902280267,8.048048048,0,0.75,87.45003884,4.966194159,7.923821958,5.799963881
62,1,ARNO_36_2.CSV,4.656269369,40,3.8,1.361781275,9,1.763519209,14.051,7.7962,7.870547121,8.035714286,0,0.626666667,11.06981237,2.40599167,2.298046226,2.465465715
63,1,ARNO_36_3.CSV,4.074406264,40,3.05,1.379475823,8,1.448274836,20.742,8.070975,7.670085142,8.048879837,0,0.761363636,111.836624,3.686036646,9.912101584,4.486962575
64,1,ARNO_36_4.CSV,4.83426969,40,4.075,1.827307179,15,2.12588217,20.789,8.509025,7.897047639,8.242424242,0,0.751136364,33.6007393,3.055362492,4.92600237,4.522600951
65,1,ARNO_36_5.CSV,5.432120242,40,5.05,1.797786622,16,2.479415254,17.044,8.8125,7.988292722,8.861952862,0,0.6625,13.49562234,2.732988373,2.454872074,2.453614048
66,1,ARNO_36_6.CSV,4.776628869,40,3.45,1.757643582,9,1.657558445,20.243,9.743575,7.819183125,8.162790698,0,0.720238095,53.64006989,4.633290893,5.672097089,4.963276099
67,1,FERN_03_13_1.CSV,7.422355906,20,4.85,2.989915088,12,2.987892234,24.9,18.9305,7.601063625,8.232445521,0,0.644230769,402.0287058,16.47416809,11.42936969,4.769661397
68,1,FERN_03_13_2.CSV,6.74922223,20,5.95,3.719907621,22,4.46626242,25.975,14.876,7.952990992,8.028368794,0,0.735185185,179.8966485,7.453122435,11.15112615,7.098437841
69,1,FERN_03_13_3.CSV,7.166676223,20,5.75,5.314697161,22,5.548648484,26.724,16.6326,7.602211917,8.058536585,0,0.764285714,737.1224145,16.58124417,21.49848265,9.315322614
70,1,FERN_03_13_4.CSV,5.718792898,20,5.2,2.872990772,18,3.944616585,25.332,14.79335,7.937710236,8.213649852,0,0.748076923,343.6042125,10.1880767,15.48571295,8.130151622
71,1,FERN_07_08_1.CSV,13.03322797,20,11.75,4.133600135,20,5.175664209,23.301,19.54915,7.866815895,8.019900498,0,0.66875,226.5626392,10.00892581,11.24206579,3.659897328
72,1,FERN_07_08_2.CSV,10.86254956,20,9.25,4.219239631,20,4.815340071,23.167,17.7732,7.751690443,8.019512195,0,0.677083333,271.5251532,10.97734534,12.28914328,4.807992322
73,1,FERN_07_08_3.CSV,12.69886799,20,12.3,4.446378997,21,5.98414572,25.164,20.19215,7.493371771,8.041131105,0,0.661538462,503.0194554,16.03634004,15.67977212,4.761600563
74,1,FERN_07_08_4.CSV,12.75683353,20,12.7,3.551995801,19,4.473253849,22.918,17.94635,6.979885197,8.124352332,0,0.652083333,54.57614634,5.394989326,5.046804584,2.580900644
75,1,FERN_07_15_1.CSV,9.541757043,20,7.95,3.617868681,15,3.955692101,23.277,20.01675,7.822933134,8.077108434,0,0.6125,341.1462971,12.68295806,13.42716918,2.736103508
76,1,FERN_07_15_2.CSV,10.23472082,20,7.4,4.81971576,24,5.398147831,24.575,20.106,7.461310818,8.036363636,0,0.690384615,726.0925582,21.23263733,16.59119255,5.498962629
77,1,FERN_07_15_3.CSV,8.346477447,20,6.75,4.231308721,21,5.530596713,24.678,19.007,7.78646553,8.021220159,0,0.705769231,1084.965809,24.92206449,21.53732831,6.340635167
78,1,FERN_07_15_4.CSV,12.59896414,20,10.9,4.519156193,21,5.539855594,23.574,19.31815,6.833222118,8.019900498,0,0.694,454.5228174,14.78659027,15.35837118,4.470851565
79,1,FERN_W15_side.CSV,16.71982662,40,14.55,8.564646781,32,9.49986842,36.111,27.3652,7.298904535,8.611111111,0,0.771621622,2267.446302,31.62935211,35.5953703,9.599567178
80,1,FERN_W15_up.CSV,11.9565621,40,10.425,8.675705072,33,10.12395056,37.115,24.054575,7.403317583,8.030534351,0,0.809868421,3237.878131,33.93107581,45.67888161,11.05843447
81,1,FERN_W3_04A1.CSV,14.18264661,40,11.525,6.854787094,26,8.099344109,34.566,27.673175,7.704434404,8.469208211,0,0.729861111,2023.033735,33.79660416,29.67866714,6.24435124
82,1,FERN_W3_06_1.CSV,13.08249301,20,12.1,6.300638207,24,8.508231309,27.828,24.4801,7.256368148,8.020671835,0,0.720689655,1534.148348,33.32566523,20.58029117,1.886740071
83,1,FERN_W3_06_2.CSV,14.00649613,20,12.75,6.902919206,25,8.647976642,25.077,20.3784,6.964025005,8.102564103,0,0.734615385,765.2323002,17.55486543,21.37893824,3.762198565
84,1,FERN_W3_06_3.CSV,13.16844377,20,11.55,5.933524308,26,6.785830826,26.708,22.0368,7.245742417,8.113475177,0,0.625,369.1782373,13.96336988,13.19858094,5.247990238
85,1,FERN_W3_06_4.CSV,13.47363646,20,12.2,4.762195482,24,6.477653896,27.535,23.26435,7.833123713,8.023054755,0,0.720689655,1391.403385,26.80005222,25.94533843,5.798206558
86,1,FERN_W3_062_1.CSV,10.30134707,20,9.1,4.268789614,17,5.127377497,25.721,17.8776,7.897164542,8.042216359,0,0.744444444,506.440483,16.38936985,15.42170675,5.863157102
87,1,FERN_W3_062_2.CSV,11.34146307,20,10.25,6.48505253,25,6.927301062,26.796,17.27565,7.61183679,8.023188406,0,0.769642857,588.8686064,12.41835841,20.84833281,7.948431923
88,1,FERN_W3_062_3.CSV,9.553967719,20,6.45,4.949855124,28,6.71174344,29.287,20.8885,7.274486845,8.283544304,0,0.716666667,1887.351554,30.67805554,30.76050166,8.256745067
89,1,FERN_W3_062_4.CSV,10.23371917,20,9.85,7.383243129,27,8.661841606,29.865,20.98875,7.931665735,8.018604651,0,0.735483871,948.2376585,23.16219095,20.2916379,9.085642716
90,1,FERN_W3_08_1.CSV,13.2443004,20,11.45,7.134824378,25,8.674531688,26.866,20.67825,7.121449408,8.168865435,0,0.6625,1585.935598,25.65557421,30.45861307,7.998327936
91,1,FERN_W3_08_2.CSV,17.38346837,20,15.5,3.467285935,23,6.208864631,24.684,23.2696,7.427410304,8.087671233,0,0.636538462,590.0141193,19.09172814,15.01732453,1.604223846
92,1,FERN_W3_08_3.CSV,8.123337665,20,6.7,4.003586516,19,4.405678154,26.918,16.199,7.815192819,8.134831461,0,0.767857143,552.4917231,13.50240675,19.23997752,7.122714045
93,1,FERN_W3_08_4.CSV,10.98771074,20,10.7,6.180568025,23,7.043436661,25.879,18.4964,7.012710453,8.060453401,0,0.701851852,357.9529392,12.97739871,13.76735494,7.415428791
94,1,FERN_W4_03C_side.CSV,14.69469734,40,12.375,5.945327277,24,7.073498074,31.8,23.8837,7.368735304,8.071856287,0,0.746212121,1465.104067,24.60212739,29.32301818,6.720259085
95,1,FERN_W4_03C_up.CSV,15.44039349,40,13.45,5.08780202,24,6.519010661,34.51,26.180625,7.31381362,8.02507837,0,0.716666667,1232.741969,24.72543237,24.92779498,4.722254127
96,1,FERN_W4_04_up.CSV,13.53068945,40,11.35,6.70167103,29,7.916912277,33.918,25.399875,7.824249789,8.024615385,0,0.720714286,2390.209649,34.14324274,34.99212231,9.068380539
97,1,FERN_W4_10A_1side.CSV,9.659314867,30,8.8,4.716270434,24,5.570158585,31.871,18.99136667,7.691381857,8.048338369,0,0.741414141,203.1300892,11.41432925,8.534821443,6.678494681
98,1,FERN_W4_10A_1up.CSV,7.690183261,50,6.9,4.143478312,21,5.303772242,26.407,14.04452,6.697703915,8.026229508,0,0.801481481,366.026778,9.666304464,16.51027971,6.112109083
99,1,FERN_W4_11A-2.CSV,7.368886905,20,5.95,2.959479845,20,3.470950878,34.612,16.0815,7.397655395,8.028268551,0,0.818055556,864.3241333,16.48785088,24.34080744,9.042026947
100,1,FERN_W7_10_1.CSV,9.115249892,20,7.7,3.139029795,16,3.436568055,27.244,21.09435,7.779563902,8.101052632,0,0.626785714,511.5756312,16.1218648,15.86383013,5.091812802
101,1,FERN_W7_10_2.CSV,11.57589781,20,11,6.080409925,24,7.700649323,25.253,17.8662,6.95994146,8.096385542,0,0.634615385,451.4232836,15.10562512,14.94133104,6.206695897
102,1,FERN_W7_10_3.CSV,11.71027835,20,10.95,4.818462527,18,6.037176492,26.571,18.32215,7.25224242,8.032653061,0,0.717857143,417.4504978,13.50602232,15.33094449,5.743372403
103,1,FERN_W7_10_4.CSV,6.873048782,20,5.5,3.591571443,15,4.738143096,26.837,15.57045,7.750628919,8.013913043,0,0.689285714,321.7953694,13.6423544,11.64824175,6.964121076
104,1,GRSM_50.CSV,7.603614609,40,6.15,4.594080899,20,5.062361109,29.439,14.9114,7.083873172,8.015384615,0,0.755833333,581.9238144,13.90824324,19.71001228,8.673950795
105,1,GRSM_50_W2.CSV,9.08641348,40,8.3,5.666051456,22,6.4,30.992,19.837375,6.550098065,8.04664723,0,0.75234375,597.801115,15.39836651,18.99187784,8.841788077
106,1,GRSM_50E_XXX.CSV,7.156509356,30,5.933333333,2.217739601,16,2.42120264,23.144,15.6071,7.72167375,8.040540541,0,0.641666667,88.5477796,7.050269502,6.232293282,4.156496721
107,1,GRSM_50W.CSV,10.93254943,40,11.175,6.249897984,35,8.885064716,34.739,18.3703,5.105677573,8.008547009,0,0.772222222,1872.091198,23.0305794,36.62899958,7.870177596
108,1,GRSM_53C.CSV,12.60176753,40,10.4,10.87151801,37,12.54750971,41.326,25.89955,6.855678519,8.051391863,0,0.79047619,8382.762916,52.4765584,75.02648689,14.75415982
109,1,GRSM_53E.CSV,11.03923739,40,9.425,7.075838041,38,8.487895793,37.823,21.608625,7.38409043,8.986915888,0,0.773076923,2904.008641,31.51836919,43.71042261,11.96634589
110,1,GRSM_53W.CSV,7.694970406,40,5.575,5.844796736,29,5.936697314,39.041,17.851375,7.83707493,8.050874404,0,0.81375,2772.766574,31.55825655,42.15261579,12.72724556
111,1,GRSM_55C.CSV,9.201921,40,7.275,6.13800535,29,6.595405598,34.733,21.0425,6.854508343,9.648854962,0,0.773611111,1876.78406,27.27232835,33.66012725,11.11612069
112,1,GRSM_55E.CSV,8.558695887,40,7.225,5.785607965,36,7.698985323,37.03,18.19715,7.911300674,10.43071786,0,0.821052632,2421.039735,23.66456913,43.13963263,10.04684803
113,1,GRSM_55W.CSV,10.98416357,40,9.6,6.621016386,32,8.604649906,37.836,24.864725,7.301198242,8.03652968,0,0.706410256,2144.982978,35.36288899,29.90734125,9.320712389
114,1,GRSM_57C.CSV,12.00908707,40,9.1,6.591033168,33,7.43236167,39.434,27.1469,7.171538287,8.033994334,0,0.695625,2886.653534,36.73032747,39.21143427,10.23267674
115,1,GRSM_57E.CSV,14.07624134,40,13.2,7.608552637,33,9.879777325,32.838,23.877875,6.270229738,8.136752137,0,0.733088235,2125.341596,32.28756919,32.9067542,7.450014687
116,1,GRSM_57W.CSV,7.86028525,40,6.1,5.826421341,32,6.692533153,38.137,19.399825,7.647454767,8.012861736,0,0.809615385,2175.901156,27.0178051,38.02550939,12.3275025
117,1,GRSM_58C.CSV,17.46339731,40,16.725,9.417022302,33,11.09952139,38.295,27.685775,4.993677193,8.025848142,0,0.780128205,4634.666438,39.1129673,55.72111114,11.46841785
118,1,GRSM_58E_XXX.CSV,13.58265066,30,12.06666667,5.26352922,26,4.704135297,36.941,19.60776667,7.397002404,8.102564103,0,0.811403509,444.5213474,11.64268517,17.57752057,7.629302891
119,1,GRSM_60C_XXX.CSV,11.67722442,50,8.64,7.173739108,28,8.576152984,34.333,22.76516,6.120008945,8.054421769,0,0.662857143,2905.637676,35.99985334,40.12042168,8.477994474
120,1,GRSM_60E.CSV,7.836111737,40,6.025,5.504946612,28,5.850160254,31.232,17.711125,7.225601215,10.12406948,0,0.7296875,807.3331239,18.48661021,21.57726504,7.44910164
121,1,GRSM_60W.CSV,14.74541096,40,14.575,6.412653484,32,8.38417408,31.536,22.091275,6.701315322,8.166089965,0,0.676515152,539.0460293,18.99004168,13.35755765,5.285175043
122,1,GRSM_61C_XXX.CSV,9.811389221,50,8,3.98836538,26,5.709640969,35.534,22.08512,6.963236114,8.531120332,0,0.634054054,678.9002289,22.14774907,13.72506612,5.884765175
123,1,GRSM_61E.CSV,12.06028029,40,10.225,5.631587688,24,7.129121615,28.342,21.656925,5.498841392,8.008849558,0,0.668965517,1558.762612,24.96049881,30.58980405,6.235179932
124,1,GRSM_61W.CSV,11.19248097,40,9.75,5.229552299,24,5.838450137,30.135,20.50795,7.608445509,8.015625,0,0.729032258,499.5089206,14.37011118,17.11750056,6.921520749
125,1,GRSM_64C.CSV,8.365096667,40,7.375,5.402397702,24,5.82532188,33.392,19.597225,7.352792316,8.109965636,0,0.725735294,863.7645568,18.21138457,23.06751024,8.823315028
126,1,GRSM_64E.CSV,6.884186914,40,5.175,4.913610552,25,6.045194372,33.935,18.65255,7.724527896,12.8291874,0,0.738571429,1294.670796,22.8561686,27.78968069,9.794615834
127,1,GRSM_64W.CSV,6.367090863,40,4.35,3.479189562,14,2.954234249,33.243,16.97955,7.815215277,8.013888889,0,0.750735294,1884.962481,22.15599943,37.33730267,10.97764837
128,1,GRSM_65C.CSV,6.367090863,40,4.35,3.479189562,14,2.954234249,33.243,16.97955,7.815215277,8.013888889,0,0.750735294,1884.962481,22.15599943,37.33730267,10.97764837
129,1,GRSM_65W.CSV,6.461240788,40,5.2,3.184173005,18,3.648287269,28.147,16.946175,7.484754083,8.09946714,0,0.684482759,383.2811668,12.41712046,15.135927,6.636670508
130,1,GRSM_66C.CSV,7.909211828,40,6.2,5.42412727,31,7.156116265,33.837,19.345375,7.067674336,8.039506173,0,0.805,1500.701633,24.33072801,30.14493834,10.40302838
131,1,GRSM_66E.CSV,11.64720804,40,9.35,7.018284291,24,7.601151229,33.686,22.25395,6.869358072,8.114285714,0,0.735714286,1667.097894,25.79385483,31.65082853,9.870745164
132,1,GRSM_66W.CSV,6.262348412,40,4.8,3.423762043,15,3.641428291,29.543,15.390075,7.742695126,8.175182482,0,0.790322581,544.1574652,13.28944331,19.17154562,7.807597465
133,1,HARV_33C.CSV,13.70875503,40,11.95,4.349905936,26,6.212688629,26.694,22.801625,7.276092767,8.029304029,0,0.641071429,1490.106164,28.48495644,26.0521289,3.738579551
134,1,HARV_33E.CSV,8.147149342,40,7.025,4.052195129,24,5.488567664,25.244,15.83785,7.885909747,8.066390041,0,0.691346154,450.2233627,14.06905203,15.88348632,7.20913085
135,1,HARV_33W.CSV,9.682239167,40,8.15,3.887480093,21,4.585575209,26.034,19.4868,7.432569746,8.050955414,0,0.687962963,348.0999081,13.07665796,13.30792714,5.693526991
136,1,HARV_34E.CSV,6.388032825,40,5.375,4.798585096,24,5.379068228,27.513,14.8271,6.636977631,8.030769231,0,0.775862069,337.2366663,11.3487471,14.43754154,7.681646568
137,1,HARV_34W.CSV,5.080494275,40,4.225,4.590930605,27,6.198739791,28.616,11.204675,7.345901513,8.04494382,0,0.765,1288.595806,15.76828944,32.24836205,9.544737243
138,1,HARV_35C.CSV,7.260350031,40,6.5,1.701670176,14,2.529822128,17.882,12.3534,7.970260361,8.026229508,0,0.523684211,31.31207226,4.9753119,2.560926349,2.183749925
139,1,HARV_35E.CSV,6.810665784,40,5.6,2.488360334,16,3.419064199,16.79,12.186825,7.454864717,8.058536585,0,0.527777778,76.53419621,6.983971826,5.268617822,2.915521899
140,1,HARV_36C.CSV,11.23538977,40,8.425,4.658196494,20,5.185978693,28.426,19.72605,7.61984301,8.088560886,0,0.697413793,637.8531306,17.4799627,18.22920828,5.511775269
141,1,HARV_36E.CSV,9.660637395,40,7.5,4.597198366,21,5.239274759,28.597,18.706675,6.980529309,8.192192192,0,0.731666667,1105.739725,23.30802604,23.71656904,7.442595503
142,1,HARV_36W.CSV,9.850815247,40,7.975,4.408570057,19,4.86049123,25.324,16.850325,7.344951622,8.31372549,0,0.709615385,382.4496374,12.78838171,14.79550373,5.80195606
143,1,HARV_37C.CSV,5.667592607,40,4.375,3.441582314,18,3.832019702,20.881,12.773775,7.320766013,8.10738255,0,0.647727273,185.2929378,8.861601319,10.33271309,5.739538342
144,1,HARV_37E.CSV,6.553199575,40,5.4,3.012915577,16,3.992492956,22.874,13.95455,7.570344552,8.022284123,0,0.6375,179.6179179,9.651103381,9.299146272,4.476848622
