"","plot","mean.height_mean","mode.el_mean","height.2_mean","max.el_mean","mode.2_mean","max.can.ht_mean","mean.max.ht_mean","mean.vai_mean","max.vai_mean","deep.gaps_mean","porosity_mean","std.std_mean","mean.std_mean","rugosity_mean","top.rugosity_mean","plot_1_mean","mean.return.ht_mean","sd.return.ht_mean","sky.fraction_mean","cover.fraction_mean","max.ht_mean","rumple_mean","clumping.index_mean","mean.height_sd","mode.el_sd","height.2_sd","max.el_sd","mode.2_sd","max.can.ht_sd","mean.max.ht_sd","mean.vai_sd","max.vai_sd","deep.gaps_sd","porosity_sd","std.std_sd","mean.std_sd","rugosity_sd","top.rugosity_sd","plot_1_sd","mean.return.ht_sd","sd.return.ht_sd","sky.fraction_sd","cover.fraction_sd","max.ht_sd","rumple_sd","clumping.index_sd"
"81","OSBSD4",5.39701721775,5.0125,5.01777718075,13.75,4.77683715075,15.12775,6.32819375,2.39593594725,9.21393482075,17.25,0.849291597,6.246237016,1.16166268475,2.12443527375,5.75492358375,NA,8.73757834125,2.952285273,59.8574406325,40.1425593675,15.12775,2.7375,0.9468039745,2.12586423591039,2.16991743314502,1.32042707531238,3.30403793359983,1.34177212877305,2.27778509009666,2.15394890921061,0.788091703998932,2.01496226276902,4.78713553878169,0.0515362572204252,3.3564711721813,0.508690032713236,0.502629655282942,1.14801794894062,1.29099444873581,2.73579511165051,0.88658116524207,13.0802947907571,13.0802947907571,2.27778509009666,0.32945662334618,0.0084828542419176
"82","OSBSD5",6.28690573725,5.9625,5.7305863755,15.25,5.45817247525,17.28,7.09450625,2.4550979155,8.3410101975,17.5,0.88279119325,6.3543867085,0.9945359625,1.92099662975,6.51137928775,NA,10.78071714525,2.8331729365,59.8864857075,40.1135142925,17.28,3.4375,0.93672015625,2.14606551663087,2.05775970414429,0.784360043708016,2.62995563967658,0.712896185418832,2.90573421587958,2.59213247655084,1.05044696238479,0.230344553165796,7.14142842854285,0.0468513391848129,8.02757072946577,0.754188190888301,1.29019740343712,1.08866517192366,1.29099444873581,1.15992274372371,0.677966799285741,16.2661884471382,16.2661884471382,2.90573421587958,0.739509972887452,0.0329636211030638
"83","OSBSD8",7.584472319,7.14583333325,5.21979703375,14.25,5.1148763805,15.2705,8.5975375,3.185879652,8.3647027785,12.5,0.8271996805,41.63257868425,1.901823747,4.148813227,5.80620733825,NA,10.41238267125,2.46582356875,48.5941285575,51.4058714425,15.2705,3.2875,0.87689479425,2.58764841592778,2.37268893403958,1.08535862070415,1.70782512765993,0.953612548877984,2.69755129700994,3.21787050964998,1.36304470772408,0.544226880376038,7,0.0626639146495727,75.0528969062997,2.16357288678267,4.80169528402471,1.17102970914493,1.29099444873581,2.40908039646368,0.612302509407425,19.4206525898961,19.4206525898961,2.69755129700994,0.301039864469807,0.0806038227544613
"84","OSBSE.",5.723813755,5.44166666666667,5.344453364,14.3333333333333,5.10306578633333,16.588,6.61000833333333,2.46780606433333,8.19432031666667,19.3333333333333,0.880416666666667,4.33457059833333,0.870463330666667,1.8031175,6.273050997,NA,9.76264690533333,2.54298894933333,61.6474629766667,38.3525370233333,16.588,2.69166666666667,0.947098554333333,3.21297376707696,3.18956632370818,1.03832423313047,3.51188458428425,1.09983720452898,2.345002558634,3.35153659762329,0.66938132097244,0.225100972675786,7.50555349946513,0.0351805854090324,2.88057405910263,0.314791939551407,0.623981761584808,0.803738099898412,3,2.30545487406438,0.145480498221607,12.8535424432407,12.8535424432407,2.345002558634,0.269644828122724,0.0323487566102424
"85","OSBSW.",4.32308264766667,4.06666666666667,5.070221291,13,4.74840429966667,14.2006666666667,4.55635,1.38483986933333,8.26470984566667,22,0.914351852,0.452527555333333,0.276676305,0.611687503,5.39332517666667,NA,9.15603076166667,2.76767732533333,74.4276747833333,25.5723252166667,14.2006666666667,2.3,0.971463514666667,1.27855501732576,1.18752192962207,0.889449259108737,2.64575131106459,0.858551051715519,3.10613527286455,1.37906569005976,0.702526264034305,0.171153579296311,4.35889894354067,0.0146383440829116,0.0120294545602413,0.0430923137046215,0.0294502593633434,0.933099296187236,3,1.55253862544398,1.06586385842386,11.6217830253721,11.6217830253721,3.10613527286455,0.175,0.0122973988768482
"86","RICEC1",10.837410823,9.741666665,5.993012629,22,6.155207052,35.542,16.747883335,7.274244855,9.1802707815,0,0.8334608155,338.82170445,10.64013952,14.93480684,7.7098340455,NA,9.896381122,6.7552910255,2.5425194235,97.457480575,35.542,5.366666667,0.928524058,2.81340118625615,3.59445946867459,0.976017969792212,0,0.869812922693126,13.6584745853994,1.56070251956593,0.167931056750357,1.29908036938718,0,0.0700179941944841,82.0603555132529,1.57437583632267,1.62563864551136,0.357684624485697,0.707106781186548,2.650714443517,0.681150350010479,0.527940478626967,0.527940482162505,13.6584745853994,1.5556349186104,0.0141999034193268
"87","RICEC3",6.13287501,4.866666667,3.978701249,22,4.208985098,28.793,13.8716,7.994707053,8.051391863,0,0.788888889,403.5739144,10.4134489,17.17946438,8.253465837,NA,5.530354714,5.101114278,0.00740631,99.99259369,28.793,7.133333333,0.847977393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","RICEC4",12.11277166,10.2,7.883974268,29,9.321659366,31.982,18.9113,7.659570043,8.656716418,0,0.792929293,1377.549817,22.61707918,29.42817605,9.349572851,NA,11.8068027,9.11971001,0.568181818,99.43181818,31.982,4.833333333,0.926768183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","RICEC5",5.596143352,4.733333333,4.559572736,28,5.656461399,28.786,11.63526667,7.974158823,8.044444444,0,0.795555556,325.2366534,7.100279805,16.57777669,7.995277701,NA,4.756124601,4.499870581,0.026616982,99.97338302,28.786,6.266666667,0.720648656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","RICET2",9.487779881,9,8.411117737,29,9.316651759,29.888,13.94013333,5.163544569,8.095427435,5,0.819354839,202.518792,7.930318757,11.81646463,9.710857904,NA,8.980629912,6.553716974,26.02558712,73.97441288,29.888,5.2,0.964058051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","RICET3",9.807000604,8.433333333,6.850693415,28,7.688447322,29.989,17.0224,6.892522695,8.102003643,0,0.770967742,886.7934324,17.26817157,24.26115585,8.455081657,NA,8.197337439,7.329256069,2.848799943,97.15120006,29.989,6.366666667,0.932085862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","RICET4",13.2755758,10.16666667,6.015988281,22,6.346039885,32.687,25.85983333,7.30928677,8.015180266,0,0.706862745,2062.402954,34.22446022,29.85111853,8.631805945,NA,12.29126481,8.349372654,2.221469692,97.77853031,32.687,6.233333333,0.946679817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","RICET5",5.84198025,4.566666667,3.06521864,15,2.603629945,31.433,16.2004,7.481446267,8.044444444,0,0.832291667,575.3857589,12.72884634,20.33131156,9.922432125,NA,4.999256096,4.336155947,1.591027647,98.40897235,31.433,7.633333333,0.777625945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","SCBI46",12.115231065,10.45,5.6537622425,26,6.6411867895,27.8755,19.0848375,7.0260347935,9.210171293,0,0.7275892855,554.92229875,16.6394866,15.755003755,6.410095334,NA,10.73983364,6.401266216,3.789510776,96.21048922,27.8755,5.575,0.945412566,0.372388261583553,1.30814754519511,1.30868137192404,4.24264068711928,1.40464445671603,1.70766287656551,0.568920438473166,1.04885826332408,0.97788349567189,0,0.0175514007646404,353.760526988931,5.79491884256018,5.10668167959114,1.2988714780232,0.707106781186548,0.46157283268069,0.229353949523523,4.47874922750105,4.47874922750105,1.70766287656551,0.636396103067893,0.0224980899961176
"95","SCBI47",10.907884005,8.8875,5.944324921,25,7.611805826,31.8285,21.293875,6.805717037,8.124631544,0,0.769071691,1831.177981,31.325594205,27.599955885,7.8894055835,NA,9.7939618345,7.832861856,3.5206343895,96.47936561,31.8285,5.9625,0.8777740225,1.08544239062744,0.159099025766973,0.599371052967159,1.4142135623731,1.11588490733458,1.36825162159597,0.170589510961255,0.422727034944304,0.0670499396434043,0,0.0291811527607969,1058.00381343342,12.1270828157109,5.40268369169004,0.826158981985328,0.707106781186548,1.54892123034393,0.80630044452874,0.916240714610086,0.916240711074555,1.36825162159597,0.33587572106361,0.0834018907314673
"96","SCBI49",10.8796694666667,9.275,5.68305960633333,24.6666666666667,6.111184152,28.8243333333333,20.0802583333333,6.90694751066667,8.19302653933333,0,0.758022885666667,443.368704366667,14.4764650566667,15.1873634166667,6.36163608866667,NA,10.015989051,6.66404988366667,4.92735699933333,95.0726429966667,28.8243333333333,5.08333333333333,0.94553688,0.90179078389171,0.711951543294907,0.515104792267723,0.577350269189626,0.668827247299541,1.83195150954749,2.38549418587288,0.256159649917504,0.0669576658504518,0,0.0127665739272175,52.198093301632,1.5724932350837,1.49808191677315,1.60218131075659,1,1.01041883130471,0.592900494423351,3.66241808674148,3.66241808759794,1.83195150954749,0.856713682237732,0.0254895053011858
"97","SCBI55",8.8684583555,7.1125,4.751984532,24,4.737365952,29.9645,16.37395,6.9174771055,8.0331620015,1.5,0.7552507835,211.09906275,9.744479263,10.568570995,7.489308003,NA,8.7369042395,5.533349116,7.144603691,92.85539631,29.9645,4.8125,0.9294516125,0.275098328393319,0.0883883476483184,1.72347028118585,9.89949493661167,1.66030198300457,2.6071027022348,2.87951558968692,0.869454619666284,0.0147569345643822,2.12132034355964,0.0793555570289411,47.9094588700637,2.94865478945242,0.45213075804976,1.54660463751299,0.707106781186548,0.524976872484648,1.02278744914087,8.50210341486451,8.50210341627873,2.6071027022348,0.0530330085889906,0.0163585554653991
"98","SCBI63",12.20229144,9.975,6.361080709,31,7.935639546,34.613,23.3197,6.700922461,8.408888889,0,0.746527778,2385.083107,33.86237728,35.19122778,6.660174739,NA,11.3616071,8.235827015,5.184534271,94.81546573,34.613,4.625,0.915213784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","SCBI66",11.089159473,9.75833333333333,5.069400431,23,6.20917067066667,28.0523333333333,19.115675,6.714409524,8.16385468133333,0,0.726759259,955.057103533333,18.251783104,21.0866921206667,5.91617094633333,NA,10.263254591,6.21498203733333,6.06838254733333,93.9316174533333,28.0523333333333,4.69166666666667,0.946474784,1.29677158371517,1.74666348600219,0.143323929189664,3,1.1804075036586,1.5292914481332,1.83157571216016,0.701881426681047,0.163306703743499,0,0.0475075802618423,955.215588292459,9.63359735220651,13.1573249829713,0.368694913851642,1,1.85320530813241,0.443997191151771,4.57738485909029,4.57738485898962,1.5292914481332,1.60084613043644,0.00626875577955694
"100","SERC43",4.34305175033333,3.525,1.571330853,9.33333333333333,1.64787034466667,29.9583333333333,9.6843,7.610139404,8.183720517,0.333333333333333,0.815515248,294.9108244,5.180408856,13.2277999173333,7.272973203,NA,3.840119192,2.671096983,2.524002973,97.4759970266667,29.9583333333333,6.18333333333333,0.583303628333333,0.643021905248027,0.696867993238317,0.686046984903027,4.04145188432738,0.624677909641764,7.89278210350022,1.08633060949464,0.330632386726194,0.0921985261674209,0.577350269189626,0.0666069665159408,385.16419698231,3.67793505807828,11.2304069619622,3.0814925752908,1,0.640721094659252,0.814426101912567,3.58932001607288,3.589320019225,7.89278210350022,2.49202895916828,0.157260785243498
"101","SERC47",8.88472899733333,7.51666666666667,5.86366135533333,28.3333333333333,6.64914947,35.6433333333333,18.909575,7.52643185433333,8.373130887,0,0.797358260333333,1201.81677826667,20.0127214,27.8215502933333,9.58419968733333,NA,8.33343301366667,7.18847860366667,1.01248557733333,98.9875144233333,35.6433333333333,7.21666666666667,0.899170807333333,1.93118285289792,2.18078731960119,1.39491623615947,4.61880215351701,1.43246884556749,1.8566271390167,3.06627412006412,0.106428079323996,0.514883347935452,0,0.0244681400061739,389.7132219702,2.54147607080671,5.86894783720053,0.965990630820967,1,2.2194581231799,1.30856243408947,0.305200178095639,0.305200178501289,1.8566271390167,1.50256724752449,0.0495467138374807
"102","SERC48",6.959282166,5.735,4.04712632433333,25.3333333333333,5.30209781333333,33.865,17.18339,7.21927524766667,8.23480725633333,0,0.800159932666667,1514.3364871,21.17463981,28.2415593566667,9.175502195,NA,6.138346057,5.630394768,2.92189390266667,97.0781060966667,33.865,6.82,0.844745968,1.99846685635419,1.59919511004755,1.34039114125867,9.60902353693305,2.15206311929374,1.92596910670966,4.06330056864798,0.267200206792838,0.260397716328796,0,0.0260056149472127,1590.82802226772,14.3545540984827,14.0187352640137,0.554479892571057,1,1.86946751245982,2.00441434722279,1.79819581469901,1.7981958131665,1.92596910670966,0.47783365306349,0.0533444649501773
"103","SERC49",9.2736996585,8.05,6.402483617,33,7.301703854,32.9275,16.677425,7.083514236,8.0281033535,0,0.8084558825,1332.3719135,16.35530035,32.44700472,8.153662236,NA,7.6316785515,5.795847129,4.221717705,95.778282295,32.9275,5.475,0.8519712255,4.67195057294813,4.98510280736516,2.97152075316567,0,3.32625790556447,0.354260497374459,5.82221117027286,0.555136282728479,0.0131236536643423,0,0.029636093242997,298.810261931652,4.25171896238236,2.46145956496042,1.45028465612954,0.707106781186548,4.18301909583818,3.35733500535289,4.13686504051257,4.136865043341,0.354260497374459,1.02530483272049,0.106449603514893
"104","SERC52",4.456191934,3.85,1.554036116,11.5,2.1988524985,30.4065,10.699975,7.847178509,8.0276772215,0,0.818219697,40.72057879,3.628117478,5.2164629105,6.6701729665,NA,3.850501459,2.2793052335,0.253865901,99.7461341,30.4065,6.9375,0.6592704455,0.535249048757391,0.247487373415292,0.599626582973104,6.36396103067893,0.907659286512596,1.84342737855333,0.118086832458153,0.0650922438090115,0.0151208894957249,0,0.0128029178065705,6.92295811643269,0.204878467940729,0.806063855792143,0.509440086114752,0.707106781186548,0.633945756039552,0.0693298774730129,0.103425838848951,0.103425836020524,1.84342737855333,1.43189123190276,0.0120183552556796
"105","SERC53",7.902871408,5.95,5.208722922,25,5.291266389,34.703,19.624675,7.686875356,10.58585859,0,0.775694444,1654.561755,23.60251153,33.12828405,10.84165187,NA,7.10164635,6.767852823,0.626998558,99.37300144,34.703,8.125,0.891461118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","SERC54",8.66435282933333,7.39166666666667,5.484057819,27,6.00935722566667,35.4556666666667,18.0403916666667,7.709050098,8.25349821566667,0,0.773031874333333,601.0252231,13.3661874536667,19.2106789166667,8.84283665,NA,7.97362653666667,6.19832063266667,0.617292656,99.3827073466667,35.4556666666667,6.40833333333333,0.901613177333333,2.16548448000469,2.19450070251375,1.44021646415276,11.7898261225516,1.95524962708209,5.45510314598481,2.68984165127956,0.058293661288348,0.177745787384671,0,0.0227519875845583,447.712230360018,3.74139407468302,8.12293529075764,0.426083795292356,1,1.86925067690326,0.944244143814167,0.235133801445787,0.235133802206834,5.45510314598481,0.839022248413791,0.0402763408763201
"107","SERC55",5.31797818333333,4.39166666666667,2.25178849766667,14.3333333333333,2.74759420566667,20.5283333333333,10.4984083333333,7.70778354066667,8.44123388366667,0,0.666791666666667,46.4365460946667,4.24917280966667,4.74221766166667,4.438535472,NA,4.66807238566667,2.95788728666667,0.734610244,99.2653897566667,20.5283333333333,3.75833333333333,0.762559575666667,0.599520713903013,0.581126779053705,1.465555186538,7.09459888459759,1.66456499513195,5.36272732229911,1.83510722444448,0.10954948155934,0.687663131400223,0,0.105686471264459,32.8504555531166,1.7248787621526,2.42145937919847,1.68727273509286,1,0.502956182425288,1.19714907216032,0.650817820010106,0.650817816856646,5.36272732229911,0.842738591339766,0.0762352992338713
"108","SERC56",9.574592389,7.85833333333333,5.96816812733333,29,6.48861270933333,34.6006666666667,20.009775,7.41486090566667,8.05496101866667,0,0.764515250333333,2028.09224233333,25.6861457233333,35.8350380366667,9.94381567133333,NA,8.84340700466667,7.53233110833333,1.192120681,98.80787932,34.6006666666667,8.04166666666667,0.932613402333333,0.571096284609328,0.880814017448254,1.23985285238956,2,1.09700508888811,0.98147558977966,1.31051234804369,0.378806791496241,0.0581784795279873,0,0.0164874025836868,1008.43038462702,6.42828494071468,9.21539291853914,1.56934268589392,1,0.680283419713423,1.39069027891207,0.983602924148863,0.983602926540419,0.98147558977966,0.694772144903157,0.0107996841977734
"109","SERC57",7.82781102933333,6.81666666666667,3.83512890066667,16.6666666666667,4.222427479,27.9096666666667,16.4655916666667,7.15939288433333,8.206736024,0.333333333333333,0.757520015333333,529.387471886667,13.023096768,15.195833895,7.06153290633333,NA,7.056110727,4.874723958,4.600980054,95.3990199466667,27.9096666666667,5.39166666666667,0.913543007666667,2.07666646887927,2.08945766488181,1.09360868040128,4.72581562625261,1.54609484805298,2.18571048708042,4.87527999255769,0.717529245637523,0.31078814367506,0.577350269189626,0.0232378252422295,638.129927260622,10.7115700556612,8.8640763204603,0.637195846973257,1,2.23233424161537,1.83488298775793,5.65289904479703,5.65289904529884,2.18571048708042,0.375277674973257,0.0470898227485995
"110","SERC58",5.62973744533333,4.49166666666667,1.94083561533333,14,2.53117846533333,29.928,11.9356083333333,7.590428073,8.05391333,0,0.759913044666667,137.309999453333,6.15320494333333,7.65155168066667,6.35225942333333,NA,5.03180143233333,2.98364878866667,1.212451533,98.7875484666667,29.928,5.58333333333333,0.63600293,0.84568129859826,0.670975657780022,0.586919912882407,6.557438524302,0.83029564892485,4.61995746733669,1.59389327205693,0.070914036736898,0.0150034497295149,0,0.0554321746073097,181.586115665434,3.91853204117668,6.78217107336998,1.69466250649007,1,0.799740821053247,0.853531029454876,0.481953221959378,0.481953217734635,4.61995746733669,1.16761865920913,0.089150241830097
"111","SERC60",7.0966093915,5.925,4.035445039,24,5.33234102,36.1575,18.1873125,7.358072982,8.0506854455,0,0.8110218035,1448.9655237,18.58219663,30.78796443,8.80651738,NA,6.115630576,5.2812447325,1.9812455255,98.018754475,36.1575,7.875,0.845729914,0.614854751881245,0.883883476483184,1.39056090135359,14.142135623731,2.95631163583553,5.57129432896881,1.91701951680532,0.475232638041052,0.0497116778331754,0,0.0370146619950106,1267.85531429303,8.35054479337857,15.550108643491,1.51886948135017,0.707106781186548,0.0553976259911809,0.76127084596292,0.588219875083151,0.588219878618681,5.57129432896881,2.1920310216783,0.00836848571876284
"112","SERC61",7.94330624233333,6.55,4.116439353,18.6666666666667,4.378825275,29.2306666666667,17.57996389,6.80019349266667,8.134993075,0,0.759135802666667,669.6703148,14.99371479,19.302526479,7.770366032,NA,6.84016569633333,5.203339296,5.39512810766667,94.6048718933333,29.2306666666667,6.42222222233333,0.909352463,1.79379485579972,1.89010581714358,0.341763457534852,3.51188458428425,0.392747351128302,3.04150954845342,1.52966398747177,0.48988298989273,0.200917887960865,0,0.059605853634627,480.021857548813,4.30042142238341,9.48226397971735,1.99881918747732,1,2.04097075270792,0.329095016990354,1.70814108901199,1.70814108909321,3.04150954845342,1.70825880609359,0.0281882616590602
"113","TALL45",11.5724398966667,11.1416666666667,3.120450329,17.3333333333333,3.506750262,18.8173333333333,14.5164583333333,3.88527580333333,8.05206313966667,1,0.664890351,38.8798626266667,4.26416838866667,4.446335824,3.190847854,NA,10.83118756,3.24321918966667,32.8030459633333,67.1969540366667,18.8173333333333,3.38333333333333,0.820343276,0.872926392161768,1.20683815540168,0.531531107050346,0.577350269189626,0.479574184146007,0.790526617726015,0.441828545884411,0.390854778532559,0.031341194704151,1,0.048392275907004,13.3744197506108,0.742491362191535,0.915941628103739,0.705105896629239,1,0.836671550679859,0.344002462717329,4.26756405543894,4.26756405543893,0.790526617726015,0.44744645862196,0.0186844023385825
"114","TALL46",8.1149025256,7.3693333334,2.6138502732,14.4,3.272318814,17.8094,12.829949334,6.645236315,8.607108273,1,0.601205848,54.551934624,5.134483131,5.0316424472,3.639835595,NA,7.4057557988,3.1718133786,10.5547165792,89.445283422,17.8094,4.0613333334,0.8683497292,0.768621674513942,0.73115737770074,0.598046337968317,1.14017542509914,0.391337843264066,0.949565321607733,0.882651898541785,0.481806636804434,1.11482909716917,2.23606797749979,0.0441237825165965,24.0524134787823,0.944108926667541,1.64260408759209,0.976427625420383,1.58113883008419,0.695079327694498,0.409961957143838,10.2518084194814,10.2518084204232,0.949565321607733,0.812286211190229,0.0332306965159889
"115","TALL47",12.5136316333333,11.6666666666667,4.51679933866667,22.3333333333333,5.59058875233333,26.6996666666667,18.6922,6.038402602,8.38954728466667,0,0.730085470333333,272.834769033333,10.8209273033333,12.2953936423333,5.14515622466667,NA,11.3281624666667,5.39417753333333,12.0905118653333,87.9094881333333,26.6996666666667,4.26666666666667,0.921831561333333,1.92663147427281,1.68157911896328,1.01989349444331,3.51188458428425,1.15047864055718,2.49191619709278,1.84346876295748,0.621873117122414,0.592269504734676,0,0.0119145152522473,68.1391298010434,0.676118034151008,2.52809397921957,0.304247823296738,1,1.6476521956203,0.939797092798631,3.87456080211952,3.87456080024789,2.49191619709278,0.434693378524832,0.0211002641753203
"116","TALL49",18.50387303,18.2,8.283408087,27,8.1725216695,27.6835,20.3507125,3.246592047,9.056373391,6.5,0.8292487685,113.0712895,4.7763839775,9.451895971,8.9898354015,NA,20.79780224,3.608281717,50.294005585,49.705994415,27.6835,3.5125,0.82093239,4.33181365459414,4.24264068711928,1.87908022430556,1.4142135623731,1.9078205179086,0.846406817080297,4.14723430466769,0.0534712719577569,1.45164333918217,4.94974746830583,0.0110594293649362,3.88378060155456,1.28166205248272,0.442220249217924,2.78001546697287,0.707106781186548,1.90468229952484,0.3721719067075,11.3136438906382,11.3136438906382,0.846406817080297,0.0176776695296636,0.0229713169667861
"117","TALL50",13.6355148713333,13.5,6.41975470233333,21.3333333333333,6.689982201,23.3473333333333,16.1394083333333,2.80761080166667,8.02274064866667,8.33333333333333,0.807844203,403.147246976667,8.028276492,13.7233667303333,6.84320677966667,NA,15.8233322666667,4.40096415566667,58.6582055733333,41.3417944266667,23.3473333333333,4.65,0.877268752333333,6.66519352252557,6.63758239120239,0.72056580292101,5.5075705472861,0.483432755438321,5.41850406785243,8.58487844851826,1.0900978531057,0.00847092964779762,10.2143689640297,0.0766588431843686,529.173183682231,7.21637465116123,13.1707547366337,1.03127773905969,1,3.01736085997881,2.02060023117008,23.0182799687,23.0182799687,5.41850406785243,0.859869176095992,0.0522713490525368
"118","TALL51",18.86347728,18.6375,7.89735692375,29.5,8.400397688,31.06225,22.41450625,3.224369489,8.153504757,2.5,0.806719771,586.1524731025,12.1331172645,18.26019031025,7.9800147205,NA,19.1506339025,6.56909309925,49.054269195,50.945730805,31.06225,4.75625,0.8765778735,4.11842139259788,4.5098272324632,2.90627255083321,3.69684550213647,2.5522555285758,3.74220384043057,5.08692182940623,1.19809445799364,0.289127879167679,2.88675134594813,0.0181520154009617,464.316545757053,7.46354471268457,9.21788215863774,3.68076666753492,1.29099444873581,2.67750280539247,1.80917323843861,17.5467464390371,17.5467464390371,3.74220384043057,1.04570052277568,0.0214837302677981
"119","TALL53",14.5858233266667,13.7416666666667,6.19268114433333,25.6666666666667,6.78250803533333,30.0646666666667,20.7191916666667,5.902087959,8.192819966,0.666666666666667,0.764742063333333,271.319514866667,10.4803729073333,11.1424467653333,6.31647909533333,NA,13.3890962166667,6.571290067,14.1712891336667,85.8287108666667,30.0646666666667,4.475,0.951445364333333,1.36861080643844,1.63484199032608,1.2182491825306,0.577350269189626,0.927935679887704,3.81202889985548,1.89040479499983,0.851154313587611,0.225916084908245,1.15470053837925,0.0156338507653855,249.530451954066,5.67659367094546,4.87514639996422,1.55551342125798,1,1.13500894651868,0.815887716176031,6.7958394799529,6.79583948050086,3.81202889985548,0.57282196186948,0.0203869166968269
"120","TALL55",12.0008104566667,11.2416666666667,6.32329646866667,24,6.712435365,26.282,17.3922416666667,4.972617119,8.051473897,3.66666666666667,0.770635802666667,235.297505856667,9.00350775566667,10.4053842956667,6.860685043,NA,12.0291058333333,6.107174152,27.1085516393333,72.89144836,26.282,4.84166666666667,0.951114214333333,2.08307185317605,2.0393524298986,1.33339382990424,1.73205080756888,0.938485324837867,2.74937756592288,3.69055228254639,1.59591310556179,0.02634074950477,5.5075705472861,0.0531487813878415,246.787989173968,6.10860562366771,5.6239163166462,1.81668175395666,1,1.88734700913729,0.13665154077287,21.5064045500966,21.5064045492307,2.74937756592288,0.298258836136221,0.0190415526998722
"121","TALL58",11.8853676623333,10.505,4.95720133766667,24.6666666666667,5.777958643,31.2266666666667,19.4378133333333,6.526112887,8.18898057433333,0,0.750539327333333,442.798770866667,13.4359492533333,15.16375102,6.81531148933333,NA,10.7615693556667,6.10128438166667,8.45423116833333,91.54576883,31.2266666666667,5.06666666666667,0.915821261666667,2.740709515679,2.06822991952055,1.48065481147607,5.5075705472861,1.36388356386587,4.70969853953874,4.59540577762545,0.614710150479707,0.243694072178135,0,0.0438104058797792,296.038532291612,5.38098116284429,4.42120821880949,1.02310101026713,1,2.60853073038669,1.37058258781073,7.70196099227619,7.70196099077764,4.70969853953874,0.682519840981442,0.0111211309155578
"122","TALL59",13.0268720973333,11.7583333333333,7.03448211566667,29.6666666666667,8.290853594,33.726,21.9541416666667,5.91958914233333,8.11655980966667,0.333333333333333,0.759893764666667,713.876808133333,17.9832383233333,19.3150968266667,7.639630609,NA,11.0524052103333,7.21545320666667,17.6884496463333,82.3115503533333,33.726,6.24166666666667,0.934081769333333,4.05043614495751,4.30009689813303,3.41716345343003,5.5075705472861,3.65741473527193,3.15808312113535,5.28800844271341,0.920498403543857,0.156005504930336,0.577350269189626,0.0218414463211086,221.947093957315,3.9103387828395,3.28933485061459,1.42993364741065,1,3.17727349472571,1.92637488780141,12.9856782700038,12.9856782695073,3.15808312113535,0.564763962495248,0.0310931189348171
"123","TALL60",10.6042923663333,10.0583333333333,4.248824924,20.3333333333333,4.71423960433333,24.3333333333333,14.9567283333333,6.03980440766667,8.76675712,1,0.726111111,75.5766945666667,5.77591770233333,6.00810191966667,5.12922152933333,NA,9.63166933166667,4.28684558833333,11.202818487,88.7971815133333,24.3333333333333,3.32,0.886940940666667,2.12095261566031,2.2251872580377,1.29738521863729,2.88675134594813,1.19367287451829,0.901426277259174,3.00853955864109,1.22847441028098,1.03385913351761,1.73205080756888,0.0268693249200866,52.6278242476479,1.93507101376556,2.33083054377604,0.838505089318916,1,2.47669146142036,1.24466845462924,7.99396723596946,7.99396723646492,0.901426277259174,0.700856618717409,0.0578545665878253
"124","TALL61",12.7766947966667,12.4666666666667,7.61220684533333,26.3333333333333,7.93160386366667,26.7976666666667,15.78043611,2.679717557,8.08449789133333,6.66666666666667,0.810181992333333,242.576921443333,7.87779272966667,11.558260958,8.44454042066667,NA,15.3872915633333,5.215908541,56.72858333,43.27141667,26.7976666666667,4.84722222233333,0.910056650666667,2.70537762983811,2.58907963055085,2.04179753583815,3.05505046330389,1.84963696215904,3.30048880218269,4.18480845900849,1.57362971396028,0.0402796653767281,6.65832811847939,0.0598245659463435,228.152464369921,5.35740545237135,6.45631992756932,3.79558996804687,1,1.02310090125566,0.197551419500239,23.3416822735269,23.3416822735269,3.30048880218269,1.12565824374954,0.0633072005674736
