site,plot,transect,notes,mean.height,transect.length,mode.el,height.2,max.el,mode.2,max.can.ht,mean.max.ht,mean.vai,max.vai,deep.gaps,porosity,std.std,mean.std,rugosity,top.rugosity,mean.return.ht,sd.return.ht,sky.fraction,cover.fraction,max.ht,rumple,clumping.index
TREE,TREE_046,TREE_046W,TREE_46W,8.720144136,40,7.8,3.99461402,19,4.63788745,23.165,13.1874,7.493066902,9.296296296,0,0.763541667,146.5076569,7.132474322,9.77933878,5.302718586,7.976352223,4.558340501,3.98142004,96.01857996,23.165,4.775,0.928438073
TREE,TREE_047,TREE_047C,TREE_47C,7.594187822,40,6.975,4.848902567,17,4.639436927,19.385,9.155125,3.502781055,8.026890756,7,0.835,14.32090812,1.973097987,3.229209261,6.055022044,7.828315264,3.848310596,44.97436315,55.02563685,19.385,3.725,0.965373586
TREE,TREE_047,TREE_047E,TREE_47E,16.76033005,40,16.2,4.004804641,21,4.124318125,23.163,19.710375,3.798342884,8.113879004,1,0.758333333,28.68608281,3.689880014,3.882121623,4.081497712,15.92377058,3.517263374,42.55463324,57.44536676,23.163,2.975,0.810310674
TREE,TREE_047,TREE_047W,TREE_47W,11.80502425,40,10.95,6.589063495,19,6.580083586,21.891,14.751075,2.975236235,8.166037736,8,0.776086957,45.74241479,3.694778135,5.664894467,7.691642175,13.05197143,4.208039088,50.56512141,49.43487859,21.891,5.5,0.870505705
TREE,TREE_049,TREE_049C,TREE_49C,8.805250884,40,8.275,5.758214823,19,5.718336734,22.263,12.147575,4.651492462,8.030075188,10,0.805434783,41.56807366,3.852360508,5.169854174,7.709147872,10.43005881,3.535143346,50.46521932,49.53478068,22.263,3.85,0.931166836
TREE,TREE_049,TREE_049E,TREE_49E,10.53030498,40,9.525,3.802484037,21,4.87846031,23.688,16.86905,7.306241313,8.062622309,0,0.689,254.4408031,11.56869051,10.98208555,4.198082749,9.69613015,4.763754876,2.237851662,97.76214834,23.688,3.9,0.921624742
TREE,TREE_049,TREE_049W,TREE_49W,10.29562355,40,9.25,4.024616489,19,4.575751304,22.284,16.0164,7.856107414,8.034934498,0,0.726086957,99.87731289,7.046699777,7.086701288,4.88692301,9.56409221,4.731311286,0.246066179,99.75393382,22.284,3.9,0.888601151
TREE,TREE_053,TREE_053C,TREE_53C,10.06280646,40,9,4.344533239,18,4.598912915,20.492,13.489725,5.896648163,8.016460905,1,0.75,46.85516853,4.335405876,5.297114726,5.022816372,9.107881978,4.4597435,18.67388363,81.32611637,20.492,4.05,0.948014303
TREE,TREE_053,TREE_053E,TREE_53E,9.859943091,40,8.9,5.858234965,20,5.795688052,22.038,13.888025,5.941173748,8.863157895,5,0.769565217,67.10811903,4.792693487,6.643659246,7.398064683,10.46851561,5.110996226,23.16663916,76.83336084,22.038,4.325,0.96002677
TREE,TREE_053,TREE_053W,TREE_53W,7.905491053,40,6.725,3.934456529,15,3.591569991,23.467,13.6795,6.10546775,8.071588367,4,0.745833333,145.5734595,6.775851743,9.983050267,6.728413815,7.945050025,3.811452798,20.93376032,79.06623968,23.467,6.6,0.881329301
TREE,TREE_056,TREE_056C,TREE_56C,8.694325255,40,7.65,4.90918349,16,4.751578685,19.59,12.196375,4.891182768,8.075471698,3,0.775,20.23514563,2.929516967,3.413660202,5.789308137,8.071766711,4.211165184,27.37593253,72.62406747,19.59,4.55,0.959494431
TREE,TREE_056,TREE_056E,TREE_56E,6.899234911,40,6.625,5.349726715,16,5.498579362,18.328,9.335825,3.257636221,8.10589651,12,0.784210526,32.53100144,2.968746755,4.870066134,6.874499944,8.742637354,3.383958037,58.53401845,41.46598155,18.328,3.3,0.938260178
TREE,TREE_056,TREE_056W,TREE_56W,8.783841265,40,8,6.015479601,19,5.953990259,22.012,11.985975,4.040464214,8.024539877,10,0.792391304,176.3689404,6.09753126,11.79784103,7.798589407,10.17006851,4.287586542,49.41361806,50.58638194,22.012,3.425,0.950179009
UNDE,UNDE_045,UNDE_045C,UNDE_45C,9.92308972,40,8.05,4.594203807,19,5.166962357,23.754,17.343325,6.113397826,8.078431373,1,0.716,495.2837247,15.53889539,15.93193193,5.989810122,9.15254304,5.666531145,12.91962241,87.08037759,23.754,5.325,0.939778481
UNDE,UNDE_045,UNDE_045E,UNDE_45E,10.08248329,40,9.4,6.440182329,23,7.8319857,25.861,17.1045,6.504483729,8.015625,0,0.712962963,710.4873952,18.25293494,19.42466888,7.106429184,9.225815664,7.542904149,6.303377948,93.69662205,25.861,6.525,0.931767971
UNDE,UNDE_045,UNDE_045W,UNDE_45W,6.95646762,40,5.525,2.606194598,14,2.854711019,19.835,12.918475,6.723057817,8.033542977,0,0.65952381,72.89964647,6.269916404,5.7954978,4.6873374,6.519213538,3.578632395,6.378848109,93.62115189,19.835,4.35,0.935228829
UNDE,UNDE_047,UNDE_047C,UNDE_47C,11.60304699,40,10.3,6.2442764,22,6.885491994,24.948,17.700725,7.344076955,8.327402135,0,0.758653846,216.3593024,8.704917242,11.85680051,5.508000163,10.93056318,6.572637411,1.859533686,98.14046631,24.948,3.85,0.890286619
UNDE,UNDE_047,UNDE_047E,UNDE_47E,12.73309826,40,11.375,4.101922953,20,4.736493957,22.226,17.11915,6.501125645,8.06655574,0,0.693478261,60.58659007,5.177734241,5.81185497,3.5647668,11.653968,4.536409705,14.73598511,85.26401489,22.226,2.75,0.886129543
UNDE,UNDE_047,UNDE_047W,UNDE_47W,17.17545184,40,15.8,6.014972966,25,7.810889834,26.438,22.140825,5.7606524,8.133333333,0,0.752777778,686.9890095,15.81866841,20.89877363,4.150601945,16.19398333,6.594138861,20.3483904,79.6516096,26.438,2.925,0.859172331
UNDE,UNDE_048,UNDE_048C,UNDE_48C,9.282138888,40,8.475,4.315986077,19,5.009927644,21.97,13.469825,5.592670687,8.021563342,0,0.729347826,162.7634787,6.847496042,10.76453792,5.027354169,8.253265652,4.701178575,14.73777665,85.26222335,21.97,4,0.954564699
UNDE,UNDE_048,UNDE_048E,UNDE_48E,10.37408228,50,10.22,5.165263104,19,6.132829689,21.195,14.69082,4.306530465,10.11900192,4,0.730909091,283.1275421,11.04498133,12.69393278,6.241386191,9.392541629,5.224461169,29.07539683,70.92460317,21.195,4.46,0.959757566
UNDE,UNDE_048,UNDE_048W,UNDE_48W,7.589197153,40,6.675,3.06505519,21,4.058247775,21.816,13.857025,5.516313888,8.06361829,0,0.7,184.0631834,9.809323119,9.372318994,4.676909178,6.930126217,4.014574882,21.42270159,78.57729841,21.816,4.425,0.92882448
UNDE,UNDE_049,UNDE_049C,UNDE_49C,5.20568908,50,4.18,2.491119775,16,2.703257294,19.513,8.68148,7.07121206,9.345132743,0,0.735238095,29.4649233,3.333756059,4.283806,4.431448753,4.628524177,2.975229611,5.383872525,94.61612747,19.513,3.88,0.728654846
UNDE,UNDE_049,UNDE_049E,UNDE_49E,5.937826007,40,5.175,2.34185995,17,2.682233211,22.002,9.9398,5.905803103,8.023633678,0,0.773913043,54.70530631,3.753100911,6.373346049,4.642769615,5.636577649,3.581785491,12.33006266,87.66993734,22.002,2.675,0.791017138
UNDE,UNDE_049,UNDE_049W,UNDE_49W,5.273117759,40,4.45,2.959748747,13,3.323777971,14.513,7.8686,6.174105235,8.039279869,3,0.70625,23.33607335,2.999938729,3.786349293,3.976758897,4.76977487,2.89056714,15.37934284,84.62065716,14.513,3.55,0.885856014
UNDE,UNDE_050,UNDE_050W,UNDE_50W,8.763837784,40,8.475,5.497696964,24,6.734194458,24.35,14.515975,5.067597681,8.469208211,1,0.697,173.2140667,9.437194151,9.17351804,5.887182921,6.67384967,4.491395957,22.32164847,77.67835153,24.35,6.475,0.868643837
UNDE,UNDE_054,UNDE_054C,UNDE_54C,15.20111893,40,14.65,5.296369081,24,6.182839154,25.069,22.105575,5.951591526,8.027072758,0,0.701923077,533.3131255,14.18443731,18.22401887,3.070662376,13.68368447,6.05825635,10.59644982,89.40355018,25.069,2.75,0.896401587
UNDE,UNDE_054,UNDE_054E,UNDE_54E,19.80070301,30,19.5,2.635873175,22,3.117156824,24.323,22.86553333,6.969053839,8.112149533,0,0.737333333,67.68982937,5.447899001,6.165243373,1.60906224,18.82839615,3.634020788,2.889941934,97.11005807,24.323,2.266666667,0.641009016
UNDE,UNDE_054,UNDE_054W,UNDE_54W,16.71623912,40,15.6,3.973514608,24,4.882622246,24.819,21.540925,6.205161973,8.10738255,0,0.717307692,81.12729911,6.75888601,5.953550119,2.481051311,16.01756346,4.768473385,11.28466382,88.71533618,24.819,2.925,0.795020502
UNDE,UNDE_054,UNDE_054W2,UNDE_54W2,16.45074247,40,15.525,4.500514816,22,5.590114042,24.772,22.06545,6.530765147,8.068259386,0,0.699038462,256.6409949,10.53513214,12.06863645,1.820203214,15.52385905,5.629163506,7.700373275,92.29962672,24.772,2.125,0.699803766
UNDE,UNDE_058,UNDE_058C,UNDE_58C,10.26582916,40,9.275,4.122551724,18,4.415809665,24.272,16.280525,6.229245994,8.117216117,0,0.724,102.0755001,6.484207459,7.747938675,4.354996823,9.466465522,4.767268811,10.35914095,89.64085905,24.272,3.9,0.934857719
UNDE,UNDE_058,UNDE_058E,UNDE_58E,10.53365725,40,9.725,4.316949507,17,4.690349134,20.478,16.211825,6.382552109,8.041830065,0,0.676190476,58.30889161,5.3463759,5.452078167,3.47455644,9.851817416,4.763500186,7.536711777,92.46328822,20.478,4.15,0.912684658
UNDE,UNDE_058,UNDE_058W,UNDE_58W,10.89001616,50,9.5,4.537584465,19,5.020956084,23.023,17.02788,5.685988914,8.023460411,1,0.6925,253.8320136,10.13430767,12.29340562,5.044973399,10.32314574,5.324116683,18.94842216,81.05157784,23.023,5.74,0.947779306
UNDE,UNDE_061,UNDE_061C,UNDE_61C,11.08696749,40,10.025,4.954238762,20,4.90656448,23.066,17.41475,7.750270553,8.010540184,0,0.673958333,58.95969646,5.609064226,5.243862601,5.235765493,9.912142639,5.411060287,0.458288022,99.54171198,23.066,5.125,0.94952664
UNDE,UNDE_061,UNDE_061E,UNDE_61E,9.481892438,30,8.7,5.371845726,22,6.165225057,25.911,16.10863333,6.345727914,8.024767802,0,0.741975309,253.2274589,9.690024272,12.62263398,5.741059715,8.35703997,5.642760442,12.3663578,87.6336422,25.911,5.1,0.954268476
UNDE,UNDE_061,UNDE_061W,UNDE_61W,9.953605142,40,9.225,5.085135022,22,5.892739176,24.486,16.235975,6.657328614,8.064724919,1,0.715,85.36302696,6.449494874,6.615666469,5.852129586,8.684227273,4.715587677,12.97790713,87.02209287,24.486,6.2,0.901154749
RICE,RICE_C3,RICE_C3,RICE_C3,6.13287501,30,4.866666667,3.978701249,22,4.208985098,28.793,13.8716,7.994707053,8.051391863,0,0.788888889,403.5739144,10.4134489,17.17946438,8.253465837,5.530354714,5.101114278,0.00740631,99.99259369,28.793,7.133333333,0.847977393
RICE,RICE_C4,RICE_C4,RICE_C4,12.11277166,30,10.2,7.883974268,29,9.321659366,31.982,18.9113,7.659570043,8.656716418,0,0.792929293,1377.549817,22.61707918,29.42817605,9.349572851,11.8068027,9.11971001,0.568181818,99.43181818,31.982,4.833333333,0.926768183
RICE,RICE_C5,RICE_C5,RICE_C5,5.596143352,30,4.733333333,4.559572736,28,5.656461399,28.786,11.63526667,7.974158823,8.044444444,0,0.795555556,325.2366534,7.100279805,16.57777669,7.995277701,4.756124601,4.499870581,0.026616982,99.97338302,28.786,6.266666667,0.720648656
RICE,RICE_T3,RICE_T3,RICE_T3,9.807000604,30,8.433333333,6.850693415,28,7.688447322,29.989,17.0224,6.892522695,8.102003643,0,0.770967742,886.7934324,17.26817157,24.26115585,8.455081657,8.197337439,7.329256069,2.848799943,97.15120006,29.989,6.366666667,0.932085862
RICE,RICE_T4,RICE_T4,RICE_T4,13.2755758,30,10.16666667,6.015988281,22,6.346039885,32.687,25.85983333,7.30928677,8.015180266,0,0.706862745,2062.402954,34.22446022,29.85111853,8.631805945,12.29126481,8.349372654,2.221469692,97.77853031,32.687,6.233333333,0.946679817
RICE,RICE_T5,RICE_T5,RICE_T5,5.84198025,30,4.566666667,3.06521864,15,2.603629945,31.433,16.2004,7.481446267,8.044444444,0,0.832291667,575.3857589,12.72884634,20.33131156,9.922432125,4.999256096,4.336155947,1.591027647,98.40897235,31.433,7.633333333,0.777625945
UMBS,AFA4,AF_A_06,AF_A4_072516,9.053139872,40,8.175,5.85435277,19,6.188244905,20.079,13.369275,3.345926515,8.201680672,5,0.754761905,232.9564501,9.018843591,12.31328187,6.789967637,8.283381316,5.597503277,40.11384062,59.88615938,20.079,3.425,0.95086112
UMBS,AFA4,AF_A_06,AF_A4a_072516,8.952110406,40,8.25,5.518446701,19,5.944535306,22.839,13.34625,3.716964755,8.111888112,4,0.771875,224.185372,9.48550031,11.58493228,7.092671124,8.040764844,5.506584089,48.09232858,51.90767142,22.839,5.175,0.952144316
UMBS,AFA4,AF_A_06,AF_A4b_072516,6.595356804,40,5.525,5.725896872,19,5.770561065,21.963,11.5175,2.877991301,8.032520325,12,0.779347826,325.6779314,9.88035843,15.10153796,8.966336756,8.262741951,5.230813624,54.80544096,45.19455904,21.963,4.25,0.963692866
UMBS,AFD9,AF_D_06,AF_D9_0728016,5.084842823,40,4.125,2.266802388,14,2.758509561,18.832,9.870775,5.210343182,8.051612903,0,0.6925,60.58242515,4.838253858,6.097025894,5.242508508,4.394638461,2.791921966,17.02980784,82.97019216,18.832,6.45,0.83361687
UMBS,AFD9,AF_D_06,AF_D9a_0728016,5.528268699,40,4.35,1.869027123,9,1.956399755,22.094,11.917075,6.498117501,8.026229508,0,0.669565217,43.40364041,4.63834231,4.678613151,5.146451789,5.001622078,2.867168365,8.557476785,91.44252321,22.094,5.075,0.818587053
UMBS,AFD9,AF_D_06,AF_D9b_0728016,6.246671982,40,4.6,3.660610122,15,2.9563491,25.24,12.130625,5.081354598,8.538720539,1,0.761538462,192.8155021,9.15906697,10.43680959,7.390156248,5.492632428,4.451453451,28.1512605,71.8487395,25.24,7.525,0.88929782
UMBS,AFG8,AF_G_06,AF_G8_0729016,5.157112126,40,3.875,2.235607262,12,2.590246127,16.806,11.119725,5.953844449,8.207407407,0,0.606944444,61.11489634,5.653522829,5.399312545,3.959895473,4.511716976,3.023833995,10.23274806,89.76725194,16.806,3.55,0.877575622
UMBS,AFG8,AF_G_06,AF_G8a_0729016,3.974156961,40,2.725,1.8872667,13,2.037001473,23.531,9.944125,5.09664994,8.265306122,0,0.787,46.55267042,4.126933313,5.43333156,5.890483434,3.179819699,2.280012447,18.12182406,81.87817594,23.531,5.1,0.688353544
UMBS,AFG8,AF_G_06,AF_G8b_0729016,5.449405939,40,4.1,1.665968231,10,1.827566688,20.423,12.0308,6.319863863,8.023880597,0,0.625,47.34561432,5.526740169,4.098872702,3.943064812,4.757596271,2.756068264,8.817714512,91.18228549,20.423,3.925,0.801301075
ARNO,ARNO_001,ARNO_001-1,ARNO_01_1,11.10367555,40,9.55,6.094442526,23,6.492110597,32.453,21.06895,7.746359229,8.044444444,0,0.778787879,1248.327458,16.72546614,31.12211818,8.211411771,10.28916115,7.218866218,0.473574541,99.52642546,32.453,6.525,0.969068374
ARNO,ARNO_001,ARNO_001-2,ARNO_01_2,15.38449535,40,13.7,7.668081841,26,8.479976415,32.551,23.898325,7.429313137,8.335078534,0,0.75,1401.587439,23.62041498,29.045885,8.893726488,14.38975019,9.096946666,1.456188802,98.5438112,32.551,7.3,0.898673431
ARNO,ARNO_001,ARNO_001-3,ARNO_01_3,7.257461379,40,5.775,5.126809424,20,4.829531551,31.453,15.25875,7.689380237,8.043956044,0,0.81796875,781.0436338,12.71536884,24.88700522,9.077887868,6.757783503,6.092423433,1.010587103,98.9894129,31.453,8.275,0.857925424
ARNO,ARNO_001,ARNO_001-4,ARNO_01_4,13.11053111,50,11.04,5.997424953,23,6.535931456,35.078,21.26864,7.918837079,8.108991826,0,0.825,889.4453651,16.75636099,24.67123288,7.837017922,12.31709021,7.750286365,0.142671855,99.85732815,35.078,5.58,0.947775445
ARNO,ARNO_001,ARNO_001-5,ARNO_01_5,17.92529655,40,17.15,5.532585176,30,6.875863582,32.853,24.57765,7.921825006,8.02919708,0,0.779411765,316.2326736,11.96221645,13.15819331,5.556401707,17.13620596,6.506871383,0.130657956,99.86934204,32.853,5.6,0.897754607
ARNO,ARNO_002,ARNO_002-1,ARNO_02_1,13.11016932,40,11.4,5.188294169,25,5.894064811,29.593,20.9172,7.481566225,8.025236593,0,0.75483871,608.3809539,16.35088831,18.46698149,6.504820324,12.48220943,6.525346704,1.57918484,98.42081516,29.593,5.375,0.913500402
ARNO,ARNO_002,ARNO_002-2,ARNO_02_2,17.77927597,40,17.025,7.671994279,28,8.713459416,31.602,25.6296,7.316958223,8.028571429,0,0.743181818,903.4023114,19.4764767,22.89255702,6.416803729,17.5764323,8.647696709,1.697450086,98.30254991,31.602,4.15,0.889482403
ARNO,ARNO_002,ARNO_002-3,ARNO_02_3,13.46066156,40,12.85,5.44083563,23,6.056195175,30.204,20.797575,7.355199425,8.418848168,0,0.726612903,302.7770918,11.18761786,13.32720145,7.081987957,12.83391405,6.287027249,1.544715447,98.45528455,30.204,5.575,0.952278716
ARNO,ARNO_002,ARNO_002-4,ARNO_02_4,11.51969331,40,10.45,7.543028351,31,8.428967908,31.85,18.38605,7.922247766,8.04432133,0,0.778030303,494.0574701,13.87499607,17.36496341,9.116906189,10.61454923,7.792444439,0.113780025,99.88621997,31.85,7.725,0.954021589
ARNO,ARNO_002,ARNO_002-5,ARNO_02_5,14.93748859,40,13.575,8.334116545,33,9.35651511,33.031,23.1782,7.404157283,8.020887728,0,0.784558824,933.7923981,19.59547194,23.44802502,8.061421562,13.20079228,8.166020326,2.681892333,97.31810767,33.031,7.425,0.967018814
ARNO,ARNO_003,ARNO_003-1,ARNO_03_1,5.069262435,40,4.3,3.600658084,19,3.762977544,23.893,9.8044,6.786758123,8.021390374,0,0.804,37.24126478,3.706764081,4.847799998,6.225603341,4.209573137,3.613660578,4.601303912,95.39869609,23.893,6.025,0.825026583
ARNO,ARNO_003,ARNO_003-2,ARNO_03_2,4.74078552,40,4.15,2.831893664,14,3.424543765,21.922,9.23065,7.228338399,8.067988669,0,0.761956522,161.0682629,5.968498567,11.20023606,5.544658088,4.194199321,3.6544868,2.036180741,97.96381926,21.922,5.9,0.783396215
ARNO,ARNO_003,ARNO_003-3,ARNO_03_3,4.829496983,40,4.25,3.25356179,18,3.71987903,21.444,8.0646,7.728488369,8.043010753,0,0.7375,106.088001,4.410244648,9.307939791,5.256051613,4.245586063,3.686033463,0.639349026,99.36065097,21.444,3.525,0.727255003
ARNO,ARNO_003,ARNO_003-4,ARNO_03_4,5.077847747,40,4.15,2.216946553,13,2.584085912,25.162,8.7816,7.681397147,8.169411765,0,0.772115385,118.1947873,4.985457551,9.661262875,5.700378574,4.570564288,3.120733625,0.72611465,99.27388535,25.162,4.2,0.791588017
ARNO,ARNO_003,ARNO_003-5,ARNO_03_5,4.068542088,40,3.275,1.082488696,7,1.303600782,11.201,6.95435,8.001886792,8.075471698,0,0.622916667,3.121815099,1.262945572,1.235630843,2.122856549,3.512708197,1.518464347,0,100,11.201,2.975,0.738712053
ARNO,ARNO_003,ARNO_003-6,ARNO_03_6,4.740566844,40,3.875,2.001303353,10,2.410264508,16.849,8.7781,6.700856958,8.113314448,0,0.698611111,13.82783716,2.99309227,2.206634503,3.487537496,4.251643539,2.628204185,4.43353592,95.56646408,16.849,4,0.817024858
ARNO,ARNO_004,ARNO_004-1,ARNO_04_1,5.87064888,40,5.2,2.624312266,11,2.882707061,23.429,10.64905,7.556871611,8.718266254,0,0.777083333,35.81907841,4.061800431,4.39554953,4.887980475,5.314937884,3.200497629,1.14881817,98.85118183,23.429,4.625,0.867839335
ARNO,ARNO_004,ARNO_004-2,ARNO_04_2,4.688413139,40,4.5,2.027690541,18,3.619392214,21.51,8.9867,7.606980923,8.046376812,0,0.779347826,193.2324994,5.771577053,12.64600323,4.795149628,3.714298495,2.348579655,1.196937031,98.80306297,21.51,5.175,0.725052524
ARNO,ARNO_004,ARNO_004-3,ARNO_04_3,5.567940353,40,4.8,2.496485723,13,2.908607914,19.854,10.6296,7.892796104,9.514476615,0,0.711904762,33.45096028,4.069364189,4.109894813,4.524153213,4.858427511,3.133040547,0.342536138,99.65746386,19.854,4.775,0.802650855
ARNO,ARNO_004,ARNO_004-4,ARNO_04_4,7.262263522,40,6.175,4.384904606,22,4.857404142,25.876,13.11075,6.884503584,12.31924883,0,0.805555556,216.3985885,8.968715179,11.66022026,7.190216051,6.206163219,5.056605295,11.46146801,88.53853199,25.876,5.45,0.92240111
ARNO,ARNO_004,ARNO_004-5,ARNO_04_5,4.880771546,40,3.4,3.15696105,17,2.835489376,24.414,11.039425,7.601073737,9.339449541,0,0.766,276.5149755,8.351961942,14.37914139,7.317280064,4.378203498,4.145582443,0.885678392,99.11432161,24.414,5.425,0.857261385
ARNO,ARNO_005,ARNO_005-1,ARNO_05_1,5.814241635,50,5.4,2.813675984,19,3.714835124,25.277,10.70882,7.527110106,8.119402985,0,0.802307692,61.83869394,4.991875469,6.076172582,5.382969625,5.272539284,3.378813909,1.371436292,98.62856371,25.277,5.34,0.878149924
ARNO,ARNO_005,ARNO_005-2,ARNO_05_2,5.44508484,40,4.625,2.71255956,15,3.306716649,26.435,13.285225,7.362036949,8.042328042,0,0.775925926,147.7651593,7.582499462,9.501097896,6.697395741,4.808207934,3.682315011,2.274729676,97.72527032,26.435,5.475,0.841596889
ARNO,ARNO_005,ARNO_005-3,ARNO_05_3,6.445239271,40,5.275,3.917541178,15,4.201115923,23.989,12.561675,7.440812695,8.623655914,0,0.764,224.7763549,8.718463826,12.19691532,6.691560032,5.777378488,4.733972097,1.717122396,98.2828776,23.989,6.45,0.897664614
ARNO,ARNO_005,ARNO_005-4,ARNO_05_4,5.231251003,50,4.58,3.879530198,18,4.040247517,24.774,11.5912,7.6654856,8.077220077,0,0.781538462,65.76115485,4.388044439,6.819546968,7.337275892,4.622931237,4.283332944,0.813128326,99.18687167,24.774,5.82,0.763923856
ARNO,ARNO_005,ARNO_005-5,ARNO_05_5,6.153607604,40,5.25,4.317246071,19,4.351723796,23.495,10.7611,7.416911684,8.379661017,0,0.764583333,133.7770083,5.734662905,10.04443377,6.139887716,5.376895307,4.586737621,1.788528207,98.21147179,23.495,4.4,0.809874371
ARNO,ARNO_005,ARNO_005-6,ARNO_05_6,5.70155944,40,5.1,3.296527022,21,4.715930449,26.599,11.6256,7.964324526,8.042666667,0,0.775892857,248.6418962,8.716945328,13.13989195,6.064282737,5.241323168,4.391456018,0.048057119,99.95194288,26.599,4.225,0.809202946
ARNO,ARNO_006,ARNO_006-1,ARNO_06_1,4.939923461,40,3.775,1.174873102,7,1.491433874,26.299,10.17985,7.382082136,8.099502488,0,0.787037037,113.8039269,5.747885252,8.986976245,5.628175118,4.338605141,2.598354804,1.887777944,98.11222206,26.299,4.675,0.635057584
ARNO,ARNO_006,ARNO_006-2,ARNO_06_2,4.101666171,40,3.325,1.541746492,11,2.078310612,27.267,10.389525,7.425319385,8.021052632,0,0.789285714,73.7032337,4.248152288,7.460324111,6.662280756,3.48167045,2.292060483,1.39725846,98.60274154,27.267,5.525,0.581068317
ARNO,ARNO_006,ARNO_006-3,ARNO_06_3,4.382839999,40,3.35,1.843000569,11,2.197157254,28.29,11.749975,7.50826288,9,0,0.794827586,114.0840166,6.151896288,8.731448256,5.957202973,3.839522484,3.040718734,1.075745112,98.92425489,28.29,7.325,0.705117317
ARNO,ARNO_006,ARNO_006-4,ARNO_06_4,4.490671353,40,3.725,1.882413537,15,2.828316637,26.367,14.784325,7.651973319,8.282051282,0,0.774074074,134.0453165,7.33299798,8.959489779,8.376685815,3.966555903,3.226547272,0.54296677,99.45703323,26.367,7.6,0.776049526
ARNO,ARNO_006,ARNO_006-5,ARNO_06_5,4.381638376,40,3.05,1.564863247,9,1.642406771,29.325,13.037825,7.377154237,8.703517588,0,0.78,106.2487839,7.247058674,7.330001673,6.856132377,3.804003848,3.016275455,1.753733656,98.24626634,29.325,5.15,0.73869537
ARNO,ARNO_006,ARNO_006-6,ARNO_06_6,5.006964773,40,3.925,3.151245692,19,4.2801139,24.131,13.2416,7.849003148,8.179551122,0,0.734,296.1209499,10.40169199,13.70860145,7.349130061,4.320970457,4.322611372,0.178942094,99.82105791,24.131,8.15,0.734224273
ARNO,ARNO_011,ARNO_011-1,ARNO_11_1,6.389062229,30,5.133333333,3.016121494,21,4.295216978,26.464,15.5256,7.875631317,8.150943396,0,0.759259259,498.7254817,14.68916474,16.82123423,7.889086821,5.780738792,4.845087532,0.283345577,99.71665442,26.464,6.533333333,0.880163038
ARNO,ARNO_011,ARNO_011-2,ARNO_11_2,7.057286854,40,5.9,4.36396173,15,4.437341546,27.093,16.057625,7.716937003,8.043956044,0,0.747321429,246.1708963,9.143940575,12.74987243,8.131278175,6.402720801,5.283916616,0.786143423,99.21385658,27.093,8.1,0.896263784
ARNO,ARNO_011,ARNO_011-3,ARNO_11_3,5.277385505,40,4.05,2.525235179,18,2.719834554,27.32,12.69375,7.395261838,8.020304569,0,0.789285714,513.691925,11.23446997,19.68447636,8.256286661,4.737842755,4.169856317,1.761097553,98.23890245,27.32,8.65,0.820861438
ARNO,ARNO_011,ARNO_011-4,ARNO_11_4,5.9596406,40,4.975,5.003694392,20,5.415198519,27.301,13.4921,7.631754986,8.122004357,0,0.788392857,180.3386749,7.556180708,11.10147774,8.313757103,5.78612901,5.873985187,0.884418039,99.11558196,27.301,6.8,0.847197009
ARNO,ARNO_011,ARNO_011-5,ARNO_11_5,5.353452054,40,4.8,3.820229433,22,4.859012245,26.739,11.968575,7.695619622,8.35359116,0,0.779464286,374.1763078,9.793361133,16.68131846,7.716345235,4.514377022,4.281176221,0.633046447,99.36695355,26.739,5.925,0.686623486
ARNO,ARNO_011,ARNO_011-6,ARNO_11_6,4.292329055,40,2.75,1.831359984,11,1.639359631,24.419,11.182875,7.278226391,8.170575693,0,0.763,290.6580214,8.671908779,14.6784202,6.599701074,3.794751664,3.34566515,2.145160229,97.85483977,24.419,5.575,0.728330555
ARNO,ARNO_012,ARNO_012-1,ARNO_12_1,12.84266969,50,11.78,6.916531699,24,7.338364941,28.711,18.63764,7.387422843,8.328018223,0,0.772,323.1128028,10.79753868,14.37101114,7.112754031,11.62031217,7.579892875,2.095295658,97.90470434,28.711,5.02,0.941078357
ARNO,ARNO_012,ARNO_012-2,ARNO_12_2,9.381337098,40,8.05,6.124123437,23,7.099119664,26.946,17.18455,7.702820258,8.184818482,0,0.769642857,1089.529018,19.60984877,26.55151313,7.953136798,8.503024497,7.311748733,1.049204052,98.95079595,26.946,6.1,0.934144238
ARNO,ARNO_012,ARNO_012-3,ARNO_12_3,11.55703509,40,10.225,7.413576497,26,7.591072059,30.165,16.702025,7.78527044,8.306122449,0,0.783064516,310.6198918,9.380538489,14.92063636,9.354759078,10.9714499,7.704322465,0.742280285,99.25771971,30.165,4.525,0.95223298
ARNO,ARNO_012,ARNO_012-4,ARNO_12_4,10.70239185,40,10.3,5.757967325,20,6.285698052,28.598,17.917725,7.295850525,8.023952096,0,0.785833333,343.5198501,12.31642523,13.85010902,8.621361734,10.07509724,6.654908095,1.985304508,98.01469549,28.598,6.3,0.964637478
ARNO,ARNO_012,ARNO_012-5,ARNO_12_5,5.273708414,40,4.7,3.367283625,18,4.707440918,27.528,12.22815,7.440630672,8,0,0.804310345,364.0028265,10.25424856,16.08891585,7.791688809,4.741170577,4.570775653,1.4792689,98.5207311,27.528,9.475,0.801849719
